,log10(Energy_Flux100),LP_beta,log10(LP_EPeak),GLON,GLAT,Signif_Avg,CLASS1,1_PDF,2_PDF
4FGL J1531.5-5612,-10.720266,0.5362589955329895,-0.004835844,323.89483642578125,-0.00034241555840708315,14.395862579345703,psr,6.045744171416151e-10,0.9999999993954256
4FGL J1531.6+0406,-11.747044,0.1288394778966903,-0.076161146,9.051523208618164,45.405433654785156,5.3861846923828125,unas,0.8444587176748505,0.15554128232514947
4FGL J1531.7+4710,-11.843313,0.0751612111926078,0.7166655,76.4385757446289,52.880985260009766,8.333476066589355,bll,0.9752519212422323,0.02474807875776774
4FGL J1532.0+3016,-11.252214,0.0235577076673507,1.1934099,47.77549362182617,54.81695556640625,23.745227813720703,bll,0.9545426081058692,0.045457391894130846
4FGL J1532.3-3857,-11.693587,0.024378215894103,-1.274642,334.0903015136719,13.98745346069336,4.58580207824707,unas,0.9658968184144335,0.034103181585566425
4FGL J1532.7+2342,-11.554307,0.1096818521618843,-0.9401319,36.75106430053711,53.56901168823242,6.953791618347168,bcu,0.939219294743562,0.060780705256438014
4FGL J1532.7-1319,-10.387729,0.1093783155083656,-0.25339723,352.1494140625,33.71204376220703,79.78446197509766,bcu,0.5046056281520833,0.49539437184791674
4FGL J1532.9-0313,-11.743722,0.3170933127403259,-0.047245502,1.3866013288497925,40.641883850097656,5.526369571685791,unas,0.3982058206023345,0.6017941793976654
4FGL J1533.0-6239,-11.472413,0.4098041951656341,-0.3808334,320.326171875,-5.381527423858643,5.4883131980896,unas,0.15461578147091815,0.8453842185290819
4FGL J1533.2+3416,-11.4689665,0.1144915595650672,0.9625809,54.7251091003418,54.71907424926758,19.833873748779297,bll,0.9439059368042517,0.056094063195748285
4FGL J1534.0-5232,-11.061172,0.1895877867937088,-0.08481002,326.2938537597656,2.7899556159973145,14.890888214111328,unas,0.13593685025836139,0.8640631497416386
4FGL J1534.3-3312,-11.627266,0.4534498751163482,0.37567854,338.03765869140625,18.343168258666992,10.73842716217041,unas,0.05281079034079322,0.9471892096592068
4FGL J1534.4-6719,-11.714126,0.2116742879152298,-0.17493582,317.70709228515625,-9.249748229980469,6.07046365737915,unas,0.6040826237383808,0.39591737626161916
4FGL J1534.7-5842,-11.488337,0.6398442983627319,0.51263,322.79351806640625,-2.2900991439819336,9.883112907409668,unas,3.353331241120253e-05,0.9999664666875887
4FGL J1534.7+2331,-11.682507,0.0404162183403968,-0.7845335,36.654972076416016,53.07168197631836,7.084421634674072,sbg,0.8963348211272217,0.10366517887277826
4FGL J1534.8+3716,-11.520709,0.0518222898244857,0.9383254,59.86948776245117,54.268524169921875,15.00255298614502,bll,0.9768885259027887,0.023111474097211315
4FGL J1534.8+0131,-11.042621,0.0603690408170223,-1.2718701,6.7856526374816895,43.230186462402344,23.056350708007812,fsrq,0.9626909306737826,0.03730906932621737
4FGL J1535.0+5320,-11.683229,0.1315599083900451,1.3685689,85.36843872070312,50.125770568847656,14.319589614868164,bll,0.9534414612953678,0.04655853870463216
4FGL J1535.3-3135,-11.785219,0.1338486522436142,1.2819762,339.2681884765625,19.478801727294922,6.921444892883301,bcu,0.9617652864559642,0.03823471354403586
4FGL J1535.4+3919,-11.518352,0.0917347818613052,-0.22229838,63.323516845703125,53.94442367553711,13.985774040222168,bll,0.854757821095533,0.14524217890446703
4FGL J1535.8-4730,-11.424963,0.0849082991480827,-1.4791526,329.4894714355469,6.707080841064453,3.8048336505889893,bcu,0.9678678116032257,0.03213218839677422
4FGL J1535.9+3743,-11.3410015,0.2291981428861618,-0.38901806,60.61128616333008,54.02584457397461,18.483179092407227,unas,0.30457714364672855,0.6954228563532714
4FGL J1536.0-2729,-11.68112,0.0293149910867214,-1.4901731,342.15606689453125,22.575092315673828,4.801402568817139,unas,0.977049481163678,0.022950518836322056
4FGL J1536.2-6023,-11.363319,0.1394914239645004,-0.7445042,321.9647216796875,-3.7583467960357666,4.333836555480957,unas,0.9008466522296281,0.09915334777037188
4FGL J1536.4-4948,-10.092155,0.2370861172676086,0.2300632,328.19952392578125,4.786648750305176,115.62822723388672,msp,0.016305741808546364,0.9836942581914536
4FGL J1536.5-6855,-12.086213,0.4497323632240295,0.18770814,316.90301513671875,-10.662800788879395,3.9816222190856934,unas,0.1114370788919039,0.8885629211080961
4FGL J1536.8-3155,-11.543957,0.06702321767807,-0.14543986,339.31402587890625,19.021564483642578,8.437278747558594,bll,0.891134552482278,0.108865447517722
4FGL J1536.8-4327,-11.238518,0.1894858628511428,-1.0233124,332.0634765625,9.858917236328125,7.784277439117432,unas,0.8473414860657076,0.1526585139342923
4FGL J1536.9-3731,-11.731579,0.0548984371125698,0.10934186,335.728759765625,14.583321571350098,5.243550777435303,bcu,0.9469211128702287,0.05307888712977125
4FGL J1537.2+2635,-11.700955,0.0886397883296012,-1.8564265,41.82878875732422,53.18747329711914,4.739628314971924,unas,0.9455268326415533,0.05447316735844669
4FGL J1537.3-6110,-11.560708,0.4266315102577209,-0.022550344,321.6110534667969,-4.4745306968688965,6.062582969665527,unas,0.045340351656115656,0.9546596483438844
4FGL J1537.5+0046,-11.558757,0.0825156867504119,-1.9961458,6.504706859588623,42.258182525634766,4.380437850952148,unas,0.9256266363152699,0.07437336368473021
4FGL J1537.7-7957,-11.100626,0.052288994193077,-0.5358844,309.9815673828125,-19.445322036743164,22.397430419921875,bcu,0.818195914995487,0.18180408500451295
4FGL J1537.9-1344,-11.778632,0.1496381014585495,1.6642361,352.8839416503906,32.54610061645508,6.941038608551025,bcu,0.9438913372450757,0.05610866275492425
4FGL J1538.0-4638,-11.058511,0.3047432005405426,-0.55528975,330.3192443847656,7.176514625549316,12.631495475769043,unas,0.024302386079603923,0.975697613920396
4FGL J1538.2-6201,-11.518587,0.2498976439237594,-0.4810965,321.1876525878906,-5.2239227294921875,4.507328510284424,unas,0.6039977499857087,0.3960022500142913
4FGL J1538.9+0425,-11.61225,0.1053161099553108,-0.4115579,10.868961334228516,44.102420806884766,6.20635461807251,unas,0.8514338545195748,0.14856614548042515
4FGL J1539.1+1008,-11.608164,0.0527730397880077,-1.5850286,17.846220016479492,47.05324172973633,6.657780647277832,unas,0.9760663130961925,0.023933686903807393
4FGL J1539.4-3323,-10.915129,0.6443319320678711,0.4283154,338.7878112792969,17.532058715820312,39.63211441040039,unas,1.8474116278906481e-10,0.9999999998152589
4FGL J1539.6+2743,-11.180822,0.1229809746146202,-0.22357893,43.848995208740234,52.86421203613281,28.404333114624023,fsrq,0.6042194680868901,0.3957805319131098
4FGL J1539.7-1127,-11.304518,0.0638700798153877,1.2336822,355.17120361328125,33.8400993347168,14.537118911743164,bll,0.9650002268145562,0.034999773185443686
4FGL J1539.9+4220,-11.770347,0.1178019568324089,-0.06977677,68.10792541503906,52.66383743286133,7.5869526863098145,bll,0.8596140546673542,0.14038594533264584
4FGL J1540.1+4142,-12.292659,0.1363206952810287,1.2557712,67.07804107666016,52.73308181762695,3.85406494140625,bll,0.9220805948188304,0.07791940518116962
4FGL J1540.1+8155,-11.065094,0.0950144976377487,1.5687332,116.47403717041016,32.9645881652832,41.32693099975586,bll,0.8341153851903874,0.16588461480961258
4FGL J1540.4+6606,-12.098081,0.1762293726205825,-0.054114103,101.0135269165039,43.14112091064453,2.2176387310028076,bcu,0.517199905485671,0.4828000945143291
4FGL J1541.2-5201,-11.601664,0.5711777806282043,0.3459258,327.5067138671875,2.5558698177337646,5.306509017944336,unas,0.0013190552528612365,0.9986809447471389
4FGL J1541.5-4215,-11.42892,0.0716738775372505,-1.9781176,333.49365234375,10.300169944763184,4.466723442077637,unas,0.9336718395726886,0.06632816042731139
4FGL J1541.9-2915,-11.225448,0.0565074458718299,1.4417987,342.0196533203125,20.388774871826172,18.867076873779297,bll,0.9639478782201956,0.03605212177980436
4FGL J1542.1-5901,-11.131437,0.1774690896272659,-0.55610704,323.3827819824219,-3.1063666343688965,8.187877655029297,unas,0.6521551085294562,0.34784489147054365
4FGL J1542.3+1801,-11.653434,0.2829450666904449,-0.45922852,29.113853454589844,49.71983337402344,7.3391523361206055,fsrq,0.6557966820958016,0.3442033179041984
4FGL J1543.0+6130,-10.327516,0.0712385028600692,0.4122517,95.39210510253906,45.382720947265625,142.06846618652344,bll,0.8008279357453707,0.19917206425462936
4FGL J1543.1+4209,-12.069218,0.2379931807518005,0.94595385,67.64326477050781,52.09525680541992,6.7598724365234375,unas,0.9672441284628798,0.03275587153712022
4FGL J1543.4-5925,-11.344822,0.3255417346954345,-0.14812684,323.27349853515625,-3.525386333465576,7.472906112670898,unas,0.04563366981822139,0.9543663301817785
4FGL J1543.6+0452,-11.291018,0.0893545374274253,0.99458647,12.269346237182617,43.37403869628906,17.054033279418945,agn,0.9388395504846324,0.061160449515367504
4FGL J1543.6-0244,-11.308744,0.374736875295639,-0.06413293,4.089547157287598,38.886775970458984,15.471640586853027,unas,0.010303920325330564,0.9896960796746693
4FGL J1543.6-5148,-10.75994,0.3210658431053161,-0.122834444,327.9253234863281,2.496649742126465,19.352954864501953,msp,5.273948557902998e-05,0.9999472605144211
4FGL J1544.0+4939,-11.65713,0.4098643660545349,0.2778082,79.20247650146484,50.15998840332031,16.635543823242188,msp,0.13188593744154978,0.8681140625584501
4FGL J1544.2-2554,-11.077628,0.272213339805603,-0.20369172,344.7575988769531,22.603515625,21.16884422302246,unas,0.006068430436505604,0.9939315695634945
4FGL J1544.3-0649,-10.893756,0.0496900305151939,1.299046,0.27970510721206665,36.1415901184082,32.574851989746094,bcu,0.932332963846319,0.06766703615368107
4FGL J1544.5-1126,-10.904864,0.2116659730672836,-0.5788045,356.1768798828125,32.99393081665039,24.743282318115234,lmb,0.38225034707808847,0.6177496529219115
4FGL J1545.2-4553,-11.283649,0.3056194484233856,-0.43909097,331.7664489746094,7.026671409606934,8.008233070373535,unas,0.13139751416787057,0.8686024858321293
4FGL J1545.5+2839,-12.090473,0.6575692892074585,0.21465254,45.67097091674805,51.72024917602539,6.775961875915527,unas,0.0010685615352180194,0.9989314384647819
4FGL J1545.8-2336,-11.671092,0.0551467053592205,1.7016912,346.7189636230469,24.0778865814209,7.2361159324646,bll,0.9830219746098838,0.016978025390116152
4FGL J1546.0+0819,-11.157799,0.0804884433746337,0.9837034,16.794809341430664,44.67450714111328,26.041332244873047,bll,0.9340179345993576,0.06598206540064246
4FGL J1546.1-1003,-11.288411,0.0943682268261909,0.5601382,357.7151184082031,33.65341567993164,16.35346221923828,bll,0.9318272643642788,0.06817273563572122
4FGL J1546.4-1409,-11.999633,0.5216036438941956,0.65388465,354.2292175292969,30.787372589111328,4.421105861663818,unas,0.2312285344902328,0.768771465509767
4FGL J1546.4-2903,-11.724824,0.1051880121231079,0.472728,342.9505615234375,19.901464462280273,5.375701904296875,bcu,0.9614637495842866,0.03853625041571338
4FGL J1546.5+1816,-11.676854,0.150532528758049,0.15539312,30.0178165435791,48.871681213378906,7.8287153244018555,bll,0.8849260366673185,0.1150739633326814
4FGL J1546.8-3244,-11.534151,0.0231004115194082,-0.24942327,340.4869689941406,17.045454025268555,9.491613388061523,unas,0.7835087763772896,0.2164912236227105
4FGL J1547.0-0442,-11.847451,0.2222420424222946,1.3734512,2.8435592651367188,36.98625946044922,5.791008472442627,unas,0.9536012297151032,0.04639877028489678
4FGL J1547.3-1531,-11.748074,0.2028896510601043,1.1518846,353.2783508300781,29.673843383789062,7.759324073791504,bcu,0.9349737976299065,0.0650262023700935
4FGL J1547.3-2802,-11.458231,0.0302692614495754,1.7445078,343.8161315917969,20.544517517089844,10.36159896850586,bll,0.9803647164495074,0.01963528355049269
4FGL J1547.4-4802,-11.02983,0.2135121971368789,-0.47773886,330.7221984863281,5.1089582443237305,12.511456489562988,unas,0.24408243836186033,0.7559175616381397
4FGL J1547.5-5130,-10.993992,0.0537405870854854,-0.43925977,328.5801696777344,2.3707618713378906,9.959516525268555,unas,0.7633262435519528,0.23667375644804736
4FGL J1547.6-6601,-11.517736,0.0962810143828392,-1.5910782,319.5520324707031,-9.017431259155273,4.504149436950684,unk,0.9586812520098299,0.04131874799017003
4FGL J1547.6-6106,-11.609353,0.3296124935150146,-0.30017018,322.65106201171875,-5.17727518081665,4.408864498138428,unas,0.38171055162483736,0.6182894483751626
4FGL J1547.9-6403,-11.331033,0.3058116137981415,-0.74246,320.82958984375,-7.498915195465088,7.349803447723389,bcu,0.7715139754455578,0.22848602455444225
4FGL J1548.1-4416,-11.29431,0.390233427286148,-0.34108567,333.1784362792969,7.967655658721924,9.705225944519043,unas,0.029384630727491645,0.9706153692725084
4FGL J1548.3-2411,-11.408181,0.171741172671318,-0.4308343,346.7662658691406,23.266742706298828,6.312819957733154,unas,0.676755967946416,0.3232440320535839
4FGL J1548.3+1456,-10.5956745,0.0739775896072387,0.3658657,25.65396499633789,47.19208908081055,67.4205551147461,bll,0.861125905847395,0.1388740941526049
4FGL J1548.4-2109,-11.846384,0.2198799848556518,1.3166094,349.0389404296875,25.46285057067871,4.9943318367004395,bcu,0.9545483980167181,0.04545160198328193
4FGL J1548.4-5344c,-10.975825,0.2470037788152694,-0.1307652,327.3093566894531,0.5371182560920715,5.471533298492432,spp,0.010288003128345243,0.9897119968716548
4FGL J1548.8-2250,-10.896799,0.0300491098314523,2.3805804,347.84368896484375,24.17483901977539,30.403139114379883,bll,0.9259496435201269,0.07405035647987313
4FGL J1549.0+4821,-12.20959,0.3622203469276428,0.981272,76.91630554199219,49.75420379638672,5.966565132141113,bll,0.995467130117455,0.004532869882545108
4FGL J1549.0+7846,-12.112757,0.0739673301577568,0.9972677,113.38882446289062,34.817230224609375,5.9034528732299805,bcu,0.9703126395746793,0.029687360425320754
4FGL J1549.3+4234,-11.905256,0.1098957583308219,0.42118716,68.03668212890625,50.9033088684082,7.50573205947876,bcu,0.9508224316094751,0.049177568390524874
4FGL J1549.5+0236,-11.010584,0.0877868011593818,-0.85200286,10.845693588256836,40.8892936706543,24.522689819335938,fsrq,0.9437737322778027,0.056226267722197146
4FGL J1549.8-3044,-11.589828,0.0835684165358543,0.9720726,342.34881591796875,18.1528377532959,9.485980033874512,bll,0.9699746787468496,0.030025321253150338
4FGL J1549.8-0659,-11.048699,0.0330821126699447,1.2641883,1.2232627868652344,34.97980499267578,23.485389709472656,bll,0.942582677952841,0.05741732204715895
4FGL J1550.3-6223,-11.4708605,0.2254609167575836,-0.7097533,322.0904541015625,-6.375576496124268,4.253495693206787,unas,0.7784999846417328,0.2215000153582673
4FGL J1550.4-5354c,-11.166698,0.049590103328228,-0.108731985,327.4324035644531,0.2212814837694168,3.6626040935516357,unas,0.8176688968542967,0.18233110314570336
4FGL J1550.6+6027,-11.75344,0.0575321577489376,1.0961595,93.46189880371094,45.07481002807617,11.615645408630371,unas,0.9826864291126507,0.017313570887349167
4FGL J1550.7+7006,-11.894395,0.0654098838567733,-1.9495945,104.67534637451172,40.057926177978516,4.868729114532471,bcu,0.960600479065911,0.039399520934089105
4FGL J1550.7+0528,-11.003365,0.0984100997447967,-0.7668946,14.274255752563477,42.199485778808594,25.135372161865234,fsrq,0.9273767074679751,0.072623292532025
4FGL J1550.8-5424c,-11.027331,0.5683993697166443,0.0011444092,327.1719055175781,-0.20114685595035553,5.327207088470459,spp,4.4578294655740766e-07,0.9999995542170534
4FGL J1550.8-0822,-11.553271,0.0119831478223204,1.0852723,0.15524527430534363,33.901756286621094,9.571067810058594,bll,0.9669038275314773,0.033096172468522686
4FGL J1551.3-4920,-11.282704,0.1964191347360611,-0.48676157,330.4223327636719,3.6836063861846924,3.5932531356811523,unas,0.5238286908779418,0.47617130912205824
4FGL J1551.7-4257,-11.227815,0.0949885249137878,-1.4979602,334.5331726074219,8.582412719726562,6.9546403884887695,unas,0.9588616555762935,0.041138344423706355
4FGL J1551.9-6015,-11.436405,0.5314416289329529,-0.44542527,323.5965881347656,-4.837718963623047,5.058704853057861,unas,0.037693705155220955,0.962306294844779
4FGL J1552.0+0850,-11.458605,0.0918375626206398,0.27291274,18.447978973388672,43.65321731567383,14.058318138122559,bll,0.9406721069062918,0.05932789309370836
4FGL J1552.4-5612e,-10.87425,0.1157661750912666,0.82268953,326.20770263671875,-1.7477108240127563,9.26616096496582,pwn,0.6333727408940959,0.36662725910590405
4FGL J1552.6-4603c,-11.404359,0.5338205099105835,-0.4715464,332.6674499511719,6.0848612785339355,3.9638924598693848,unas,0.03537050506589669,0.9646294949341033
4FGL J1552.9-5607e,-10.288812,0.0800539553165435,0.42038846,326.3187255859375,-1.7351332902908325,23.300111770629883,snr,0.7807932491238554,0.2192067508761446
4FGL J1553.1+5438,-11.573589,0.3298766016960144,0.14246035,85.60716247558594,47.16822814941406,20.42568588256836,msp,0.229931928678283,0.7700680713217171
4FGL J1553.3+0600,-12.028525,0.3707720041275024,0.36552668,15.339005470275879,41.949501037597656,5.519327163696289,bll,0.5926137270492832,0.4073862729507169
4FGL J1553.5-6910,-11.832985,0.178285077214241,1.1131783,317.9489440917969,-11.807937622070312,6.405910015106201,bcu,0.953987185932416,0.04601281406758387
4FGL J1553.5-3118,-10.850842,0.071251131594181,0.76169515,342.59326171875,17.197620391845703,37.528263092041016,bll,0.9113635736000629,0.08863642639993702
4FGL J1553.6+1257,-10.884611,0.1523858308792114,-0.45541453,23.804773330688477,45.20891189575195,37.26559066772461,fsrq,0.5775917109899076,0.4224082890100925
4FGL J1553.6-2422,-10.729553,0.0546780116856098,-0.4707935,347.58441162109375,22.311918258666992,39.338191986083984,fsrq,0.7263090126979254,0.2736909873020747
4FGL J1554.0-0243,-11.4123955,0.3266451358795166,-0.3109982,6.139002323150635,36.84130096435547,7.827367782592773,bcu,0.15796130276443937,0.8420386972355607
4FGL J1554.2+2008,-11.562446,0.0786024928092956,1.4045801,33.575260162353516,47.788612365722656,11.936266899108887,unas,0.9696054563893661,0.03039454361063386
4FGL J1554.4-2759,-11.654448,0.3688717484474182,-0.550401,345.08111572265625,19.538650512695312,3.936680555343628,unas,0.7230834231070135,0.27691657689298665
4FGL J1554.4-5506,-11.2721615,0.093734323978424,0.12026024,327.1229553222656,-1.0824952125549316,4.4897942543029785,pwn,0.8754693374678614,0.12453066253213856
4FGL J1554.4-1215,-11.607116,0.2532153725624084,0.960356,357.4071044921875,30.659881591796875,9.620634078979492,bcu,0.9027971755642652,0.09720282443573475
4FGL J1554.9+2143,-11.5895815,0.0690382942557334,-0.5243635,35.910194396972656,48.10237121582031,8.942073822021484,bll,0.8886346666181005,0.11136533338189941
4FGL J1555.2+7103,-11.947143,0.3499328792095184,0.21589065,105.40880584716797,39.2044563293457,10.398126602172852,unas,0.4905838662758945,0.5094161337241055
4FGL J1555.2-4149,-10.997538,0.1384514719247818,-0.89760923,335.7799987792969,9.025568008422852,13.991800308227539,bcu,0.926407928247245,0.07359207175275485
4FGL J1555.7-2908,-11.277841,0.2502150237560272,-0.4040842,344.48370361328125,18.50210189819336,13.1089506149292,msp,0.17141831539770588,0.8285816846022942
4FGL J1555.8-5551,-11.570233,0.0130515145137906,0.28581,326.80712890625,-1.7801289558410645,4.279126167297363,unas,0.935296008435242,0.06470399156475794
4FGL J1556.1+2812,-12.208184,0.3718303143978119,1.0242047,45.55952072143555,49.33214569091797,5.399744987487793,bcu,0.9968430004241047,0.003156999575895382
4FGL J1556.4-6911,-11.913243,0.3498662412166595,0.16848731,318.14056396484375,-11.981887817382812,4.749544620513916,unas,0.44484398502998607,0.555156014970014
4FGL J1556.5+1116,-11.083436,0.382140189409256,-0.7193022,22.13960075378418,43.81280517578125,4.763774394989014,unas,0.10781447601744755,0.8921855239825525
4FGL J1556.6+1417,-12.003737,0.3474157750606537,-0.06593299,25.956214904785156,45.10886764526367,3.920046091079712,bcu,0.2931775494873929,0.7068224505126071
4FGL J1556.8-5242c,-11.138911,0.3009949922561645,0.10690546,328.9312438964844,0.5399909615516663,4.024141311645508,unas,0.00278961670820727,0.9972103832917928
4FGL J1557.2+3822,-12.09349,0.1597413271665573,0.32605815,61.25881576538086,49.79608917236328,4.599161148071289,unas,0.8394184771245072,0.16058152287549265
4FGL J1557.5-7040,-11.097362,0.0489179864525795,-0.28263283,317.2149353027344,-13.155067443847656,23.208003997802734,bll,0.7495879993477957,0.2504120006522042
4FGL J1557.5-5306c,-10.886095,0.0941045507788658,-0.23658204,328.7579345703125,0.16073471307754517,4.599715709686279,unas,0.6700790512106837,0.3299209487893164
4FGL J1557.9-0001,-11.647644,0.1986359357833862,-0.29818583,9.599555015563965,37.663021087646484,4.399215221405029,fsrq,0.6364871257956971,0.36351287420430284
4FGL J1557.9-1404,-11.599868,0.3945285975933075,-0.06577039,356.51971435546875,28.808542251586914,8.145772933959961,fsrq,0.10856800148221037,0.8914319985177896
4FGL J1558.8+5625,-11.051705,0.0593747794628143,0.019707203,87.59391784667969,45.76304244995117,41.14044189453125,bll,0.853805669559166,0.14619433044083394
4FGL J1558.9-5220c,-10.868856,0.2650611400604248,-0.26816535,329.4112548828125,0.6122907400131226,4.873141765594482,spp,0.005654308778545985,0.9943456912214541
4FGL J1558.9-6432,-10.762123,0.0238552447408437,0.9217434,321.4356384277344,-8.637781143188477,41.985755920410156,bll,0.8227278756878724,0.17727212431212755
4FGL J1559.1+6736,-11.779323,0.1081272289156913,0.69453144,101.38032531738281,40.77555847167969,10.500513076782227,bcu,0.9664800576274183,0.03351994237258171
4FGL J1559.7-4518,-11.319705,0.1855632364749908,-0.19628358,334.107666015625,5.858027458190918,5.427412986755371,unas,0.3814887316182343,0.6185112683817657
4FGL J1559.8-0425,-11.457217,0.1552715599536895,-0.87059665,5.557381629943848,34.662269592285156,4.893340587615967,bcu,0.9016636588806707,0.09833634111932932
4FGL J1600.0+8510,-11.248764,0.0627275332808494,0.33717585,118.82966613769531,30.3530216217041,27.463838577270508,bcu,0.9458821030589329,0.054117896941067126
4FGL J1600.3-5811,-10.956178,0.0525352545082569,-1.1133494,325.76092529296875,-3.951535224914551,16.837541580200195,bll,0.9515643111045862,0.04843568889541391
4FGL J1600.4+0407,-11.763829,0.1834121942520141,0.3573737,14.461889266967773,39.43806457519531,4.988120079040527,unas,0.9128184221908248,0.08718157780917536
4FGL J1600.9-3054,-11.110028,0.5109501481056213,0.40074325,344.087890625,16.43566131591797,30.971593856811523,msp,4.258283587579108e-06,0.9999957417164125
4FGL J1601.3-5224,-10.536054,0.303382933139801,-0.6065645,329.6573181152344,0.32543453574180603,5.818437576293945,spp,0.0019923816875195583,0.9980076183124805
4FGL J1602.0-0641,-11.74228,0.2336699664592743,-0.0133013725,3.818729877471924,32.85042953491211,5.597661972045898,bcu,0.6073543220300798,0.3926456779699202
4FGL J1602.1+3324,-11.020988,0.1050475612282753,-0.40490842,53.68171310424805,48.70743179321289,38.607242584228516,bcu,0.7198496529558642,0.2801503470441357
4FGL J1602.2+2305,-11.50251,0.5169888138771057,0.35176754,38.542816162109375,46.87445831298828,18.782983779907227,unas,0.002344957690983475,0.9976550423090166
4FGL J1602.2+3051,-11.646822,0.0821937844157219,0.49792027,49.847686767578125,48.420860290527344,11.271777153015137,bll,0.968248002194172,0.03175199780582812
4FGL J1602.9-1928,-11.366963,0.054204449057579,0.20645165,353.0111999511719,24.262176513671875,10.63534164428711,bcu,0.9431752647047086,0.05682473529529143
4FGL J1603.0-4808,-11.07439,0.2020290940999984,-0.811965,332.6671447753906,3.360112190246582,5.7984395027160645,unas,0.7657117767536754,0.23428822324632462
4FGL J1603.3-6010,-11.205076,0.3321169912815094,0.35574532,324.73126220703125,-5.699763774871826,21.298309326171875,unas,0.005548887119173073,0.9944511128808269
4FGL J1603.5+1552,-11.781693,0.0971493422985076,-0.35042763,28.937545776367188,44.20929718017578,4.88702917098999,bcu,0.8424883931603774,0.15751160683962254
4FGL J1603.5-7112,-11.620657,0.229168027639389,0.2194047,317.2123107910156,-13.883919715881348,6.2935099601745605,bcu,0.7050595899682983,0.2949404100317016
4FGL J1603.6-0451,-11.616037,0.1909752190113067,-0.0008289814,5.843262195587158,33.64705276489258,7.024897575378418,unas,0.6805815601665821,0.319418439833418
4FGL J1603.8+1104,-11.694273,0.0655507519841194,0.20488262,22.995595932006836,42.13270568847656,7.586956977844238,bll,0.958066149753497,0.041933850246502924
4FGL J1603.8+5009,-11.777855,0.1623671501874923,0.741215,78.60576629638672,46.95873260498047,12.265961647033691,bll,0.9526781801534535,0.04732181984654642
4FGL J1603.8-4903,-10.226132,0.0581478662788867,0.92651796,332.1578063964844,2.575939416885376,64.54490661621094,bll,0.7322486847388473,0.2677513152611527
4FGL J1604.4-4927,-11.004718,0.3529678583145141,-0.1834023,331.9666442871094,2.2187881469726562,7.922302722930908,unas,0.0002196903135514925,0.9997803096864484
4FGL J1604.5-4441,-10.685442,0.0942741483449935,-0.42258,335.1562194824219,5.766668796539307,28.24587631225586,bll,0.729316114150835,0.2706838858491651
4FGL J1604.6+5714,-10.747706,0.075145699083805,-1.2494655,88.26679992675781,44.7359733581543,58.104583740234375,fsrq,0.9455620988856067,0.05443790111439327
4FGL J1604.7+1734,-12.145331,0.4132172465324402,0.6864314,31.295331954956055,44.57105255126953,5.119643211364746,bll,0.8959175700905638,0.1040824299094362
4FGL J1604.7-4518,-11.427187,0.3680443465709686,-0.3462603,334.7771301269531,5.271981716156006,3.5729312896728516,unas,0.14143803607101454,0.8585619639289855
4FGL J1604.9-3414,-11.986087,0.2578198611736297,1.3346128,342.3727722167969,13.428203582763672,4.1812310218811035,bcu,0.9808872339388758,0.019112766061124192
4FGL J1605.1-1140,-11.440606,0.1151541173458099,0.5849068,359.90081787109375,29.084922790527344,9.737488746643066,bll,0.9386484520833411,0.061351547916658776
4FGL J1605.1+4200,-11.930436,0.2462192326784134,-0.536911,66.6294937133789,48.06635284423828,4.136363983154297,unas,0.5257247871858447,0.4742752128141553
4FGL J1605.5+5423,-11.853022,0.1746186316013336,1.0384536,84.40559387207031,45.552127838134766,11.323312759399414,bll,0.9563737287377525,0.043626271262247523
4FGL J1605.8+7208,-12.1893,0.1452430784702301,1.1433587,105.97720336914062,37.91903305053711,4.911661624908447,bcu,0.9423488078048271,0.05765119219517284
4FGL J1606.0+0011,-11.569001,0.5541333556175232,-0.48087835,11.261280059814453,36.12308883666992,5.177521705627441,rdg,0.10471387239607582,0.8952861276039241
4FGL J1606.2+1346,-11.726302,0.0491450391709804,1.8082047,26.641494750976562,42.76084518432617,7.819749355316162,bll,0.9857757406815799,0.014224259318420099
4FGL J1606.2-4602,-11.244467,0.3927618563175201,-0.5998852,334.4812316894531,4.553836345672607,4.215618133544922,unas,0.16509236167024327,0.8349076383297568
4FGL J1606.3+5629,-11.773621,0.0811771750450134,1.7284136,87.17289733886719,44.768619537353516,12.26132583618164,bll,0.9730929407630449,0.02690705923695508
4FGL J1606.4+1814,-11.963284,0.063850350677967,1.3778329,32.3648796081543,44.42584991455078,5.451323509216309,rdg,0.9840956778321814,0.015904322167818504
4FGL J1606.6+1324,-11.807111,0.0975623801350593,-0.37156844,26.24648666381836,42.52128982543945,4.022548675537109,bcu,0.8368775245685508,0.16312247543144914
4FGL J1606.8-0351,-11.550818,0.1099358350038528,-0.21257138,7.37260627746582,33.61220169067383,6.358539581298828,bcu,0.8324283961823142,0.16757160381768574
4FGL J1606.9+5919,-11.930796,0.1539461314678192,0.33699918,90.8187255859375,43.695980072021484,7.343565940856934,bll,0.9151708905084377,0.08482910949156235
4FGL J1607.0+1550,-10.684084,0.100207582116127,-0.42413354,29.35841941833496,43.40536880493164,55.06428146362305,bll,0.712125556746537,0.2878744432534629
4FGL J1607.8+2541,-12.085086,0.0821081027388572,1.3475218,42.655174255371094,46.26959991455078,4.5099639892578125,bll,0.9760439140267888,0.023956085973211333
