,log10(Energy_Flux100),LP_beta,log10(LP_EPeak),GLON,GLAT,Signif_Avg,CLASS1,1_PDF,2_PDF,3_PDF,4_PDF
4FGL J1212.1+6412,-11.771931,0.0563907623291015,-0.8083775,129.91937255859375,52.39005661010742,6.765470027923584,bcu,0.27008950484312555,0.6593145421581796,0.05425945286165354,0.016336500137041386
4FGL J1212.2+2442,-11.689536,0.1272546797990799,0.36742973,226.06207275390625,80.85798645019531,8.998053550720215,bcu,0.2617740705721762,0.623408206733041,0.08129364795353483,0.033524074741247904
4FGL J1212.7-1402,-12.024129,0.2151191979646682,1.202848,288.8970947265625,47.77496337890625,4.868403434753418,bcu,0.04319524336793769,0.9481909901563038,0.008593605038443732,2.0161437314769238e-05
4FGL J1213.0+5129,-11.493804,0.0399185381829738,0.051980257,136.93666076660156,64.58744812011719,16.837373733520508,bll,0.2539857317700081,0.529789849618452,0.12547847501586376,0.09074594359567612
4FGL J1213.3-2618,-11.452646,0.1053880080580711,1.4278893,292.3990478515625,35.77743911743164,14.448823928833008,bll,0.0010545384996242288,0.5301732298882618,0.46877210244631023,1.2916580385286594e-07
4FGL J1213.3-6240e,-10.122279,0.1108477637171745,-0.24084401,298.58282470703125,-0.12688910961151123,39.95778274536133,snr,0.03744596004902041,0.008989084144593065,0.6370819557134693,0.3164830000929173
4FGL J1213.6-5954,-11.57515,0.4773561954498291,0.11880803,298.20062255859375,2.618562698364258,5.885705947875977,unas,0.01925866635235535,0.0002801274750480896,0.06152772140547182,0.9189334847671248
4FGL J1213.6+1236,-11.939286,0.2419191300868988,0.79610395,269.719970703125,72.98759460449219,5.648167133331299,unas,0.1557735787825538,0.8311324991309328,0.0074887730464627674,0.005605149040050772
4FGL J1213.6+1306,-11.175869,0.1692404001951217,-0.5923791,268.8262023925781,73.43159484863281,19.20612335205078,fsrq,0.5243797501437696,0.00037191597081654896,0.329999744384193,0.1452485895012209
4FGL J1213.7+6423,-12.1144,0.1422865092754364,0.8292408,129.56668090820312,52.243934631347656,3.7675299644470215,bll,0.26285362324794964,0.6980470561608623,0.038241309044924315,0.0008580115462638412
4FGL J1213.8-4345,-11.470931,0.034583456814289,-1.2457343,295.78704833984375,18.5932674407959,9.23922348022461,bll,0.7506904593920899,0.14658300042716307,0.10192454140795057,0.0008019987727964486
4FGL J1213.9-4416,-11.298997,0.2019450217485427,-0.13584423,295.8924865722656,18.079627990722656,16.138782501220703,unas,0.2056712957523919,0.0017275516800531138,0.18748992005621576,0.6051112325113392
4FGL J1214.5-2318,-11.715253,0.1923020184040069,0.32417607,292.0350341796875,38.77762222290039,5.89732551574707,unas,0.33562116748440973,0.5219158415832598,0.041324555236216816,0.10113843569611378
4FGL J1214.6-1926,-11.945578,0.5041405558586121,-0.14758134,291.13134765625,42.57985305786133,4.509613513946533,bcu,0.07405443243571769,0.0025541959442074865,0.034283655344072794,0.8891077162760019
4FGL J1214.7-5858,-11.774643,0.268498420715332,0.25932813,298.2073974609375,3.563523769378662,4.043058395385742,unas,0.3639999148320894,0.3335404336206167,0.005998215708547467,0.29646143583874646
4FGL J1215.0+1656,-11.113627,0.0586372017860412,-1.4297,261.55181884765625,76.79077911376953,23.351831436157227,fsrq,0.8588419731444229,0.005053743927321461,0.1360392842942415,6.499863401402622e-05
4FGL J1215.1+5002,-11.419579,0.0499066263437271,1.0207992,137.38763427734375,66.05297088623047,20.274089813232422,bll,0.009410635105433404,0.5449321421407248,0.44562621856181106,3.10041920307098e-05
4FGL J1215.1+0731,-11.43929,0.0297331362962722,1.8271604,277.58343505859375,68.58964538574219,15.600672721862793,bll,3.682222945223204e-05,0.5792387148621457,0.42072446290543863,2.9633369216287652e-12
4FGL J1215.1+3513,-11.455813,0.0344495065510273,-1.9116068,164.43629455566406,78.8018569946289,14.100858688354492,bll,0.8617953129057694,0.05679841844270041,0.08140623241223115,3.623929899860258e-08
4FGL J1215.5-5457,-11.647938,0.3883883953094482,-0.45658565,297.7426452636719,7.553488254547119,4.326000213623047,unas,0.4666587442105824,0.01736693722369414,0.1094911661007048,0.40648315246501876
4FGL J1215.8-3732,-11.640369,0.0614413507282733,-0.6165371,295.1745300292969,24.795141220092773,6.656955242156982,bcu,0.29859007578272706,0.5960322693924649,0.06222416018182466,0.043153494642983306
4FGL J1216.1-0242,-11.788155,0.0771028622984886,0.6643007,285.62933349609375,58.96568298339844,7.734163761138916,bll,0.0916444291853574,0.8720906324382728,0.03544941472198863,0.0008155236543812845
4FGL J1216.1+0930,-11.4223,0.0067004109732806,-1.0554849,275.9817199707031,70.51303100585938,15.123641014099121,bll,0.6486591667821515,0.09221624584948006,0.23839144768855836,0.020733139679809984
4FGL J1216.2-6121,-11.359654,0.3730080723762512,-0.23178887,298.721435546875,1.2246580123901367,5.037440299987793,bcu,0.07207453868172838,9.584231077442607e-05,0.28984384475243813,0.6379857742550591
4FGL J1216.2-0600,-11.169565,0.0902079120278358,-1.2380973,287.2369384765625,55.790611267089844,16.232627868652344,unas,0.8927410173652686,0.0022687181562142814,0.10469682724427563,0.00029343723424150685
4FGL J1216.2-1550,-11.938423,0.1036331579089164,0.45971942,290.6689758300781,46.19696044921875,4.430631637573242,unas,0.314359330965075,0.6285109690037398,0.046237964078516755,0.010891735952668326
4FGL J1216.3-1032,-11.480088,0.304705411195755,-0.6008904,289.01641845703125,51.386478424072266,8.677343368530273,fsrq,0.661992468447301,0.009282811731975244,0.11463096079917288,0.2140937590215509
4FGL J1216.4-6317,-11.711588,0.2389450073242187,1.6459255,299.0078125,-0.6827177405357361,4.3299078941345215,unas,0.002784143128282962,0.9668799483502744,0.030335812170969954,9.635047279056535e-08
4FGL J1216.4-1358,-11.687534,0.0163217522203922,-1.5454353,290.17413330078125,48.02830123901367,6.584159851074219,unas,0.5119045244473666,0.4256174473160023,0.06245651739298591,2.151084364509464e-05
4FGL J1216.5-3539,-11.743316,0.1189909502863884,-1.24086,295.0165710449219,26.671491622924805,4.045263290405273,unas,0.9294456785400131,0.03805497362854339,0.03241731981953021,8.202801191332708e-05
4FGL J1216.7-5911,-11.240922,0.3516044318675995,-0.4780066,298.4948425292969,3.378333806991577,5.700071334838867,unas,0.09774820637492576,3.5579764377630764e-05,0.5342199239990976,0.3679962898615991
4FGL J1216.8-5955,-11.168701,0.2249331176280975,-0.32389092,298.6059265136719,2.655687093734741,9.68177318572998,unas,0.09190909326193022,0.00030864793036434573,0.3928436181254409,0.5149386406822646
4FGL J1217.2-2500,-11.778404,0.302927017211914,0.096475124,293.2037353515625,37.21872329711914,7.365494251251221,unas,0.3434226501687392,0.15486552650158328,0.0031829755586838763,0.4985288477709936
4FGL J1217.9+3007,-10.033762,0.04395217821002,0.76984644,188.84930419921875,82.06005096435547,150.3873748779297,bll,7.539682533887802e-06,0.06115601326928707,0.9386016641041479,0.00023478294403113286
4FGL J1218.0-0028,-11.332032,0.0709239766001701,-0.7779255,285.371337890625,61.24517059326172,13.35520076751709,bll,0.7633247333068102,0.017462431281746457,0.185058736982766,0.034154098428677455
4FGL J1218.1-6028,-11.4104805,0.2609543204307556,-0.42483377,298.8348388671875,2.1273746490478516,4.329233169555664,unas,0.43614894617118793,0.003922221466675704,0.1463431426921352,0.4135856896700012
4FGL J1218.5-0119,-10.810693,0.1030071303248405,0.08938146,286.0755615234375,60.464107513427734,45.294124603271484,bll,0.08498075911130351,0.0542792742382672,0.12143685494215029,0.739303111708279
4FGL J1219.0+3653,-11.988117,0.278016984462738,0.124825,155.9607391357422,78.08100891113281,7.068312168121338,bll,0.4151339789850995,0.21971320397594105,0.0040026637969897624,0.3611501532419697
4FGL J1219.0-4827,-11.442769,0.2101093232631683,0.1313169,297.4135437011719,14.070311546325684,14.030116081237793,bll,0.30183280102918736,0.0496048331792374,0.09432280403647232,0.5542395617551029
4FGL J1219.7-0313,-11.328991,0.0421837456524372,0.98319626,287.56402587890625,58.70085525512695,17.00644302368164,bll,0.006533365451061891,0.173656672548248,0.8197442509133435,6.571108734662296e-05
4FGL J1219.7+0444,-11.529364,0.0677282810211181,0.3568089,282.889892578125,66.3779296875,11.113332748413086,bll,0.11062289990723748,0.7722175686935834,0.101065482526312,0.01609404887286723
4FGL J1219.8-2008,-11.871383,0.1982146501541137,0.88564515,292.9132385253906,42.122344970703125,6.526704788208008,unas,0.09159159150329671,0.8890506931349723,0.018460683627816884,0.00089703173391393
4FGL J1219.8+6600,-11.907063,0.1442322582006454,-1.078101,128.00022888183594,50.81287384033203,5.190656661987305,fsrq,0.9300723678923621,0.01703220548854448,0.052162111940671135,0.0007333146784222646
4FGL J1220.1-5558,-11.305811,0.1301644444465637,-0.47818422,298.5321044921875,6.6353020668029785,11.426485061645508,unas,0.6428471997193657,0.002587673317108261,0.21419129619201166,0.14037383077151452
4FGL J1220.1+7105,-10.705511,0.1106897071003913,-0.59332466,126.55690002441406,45.81557846069336,77.1736831665039,fsrq,0.6264515238502385,0.010383227281463271,0.08043890472279279,0.28272634414550557
4FGL J1220.1+3432,-11.4081955,0.1149679273366928,0.3326683,163.14453125,80.01146697998047,21.22630500793457,bll,0.21677771679508728,0.15127011445695418,0.5070514250870909,0.12490074366086765
4FGL J1220.2-3713,-11.46629,0.1122043058276176,0.9575381,296.07916259765625,25.233272552490234,15.96822452545166,bcu,0.01991099191126929,0.6001504619785206,0.3796970335279807,0.0002415125822294669
4FGL J1221.1+4742,-12.236963,0.2238708585500717,2.016955,136.97482299804688,68.57943725585938,5.082650184631348,bll,0.0030842256979242344,0.9906883872388406,0.006227387053617118,9.618052988131266e-12
4FGL J1221.4-0634,-11.270824,0.3777111768722534,0.1459856,289.7109069824219,55.517765045166016,24.228906631469727,msp,0.01016512712666946,1.5016562334905962e-05,0.1464431982345425,0.8433766580764531
4FGL J1221.5+2814,-10.480089,0.0272971522063016,-0.9918635,201.69415283203125,83.28412628173828,85.73086547851562,bll,0.46678077289537756,0.06655233084712898,0.30753944390855065,0.1591274523489428
4FGL J1221.9+3543,-12.027871,0.0356202870607376,-0.03962207,157.2494659423828,79.35567474365234,4.623543739318848,bll,0.25376769405576566,0.667486302037783,0.021534587924795227,0.057211415981656154
4FGL J1222.0-4121,-12.052992,0.3971122801303863,0.5173831,297.0260314941406,21.171497344970703,5.646629810333252,bcu,0.23339828045397962,0.18134564383392188,4.447493241670807e-05,0.5852116007796817
4FGL J1222.5+0414,-10.798122,0.1821665167808532,-1.0332994,284.88531494140625,66.0918197631836,31.540340423583984,fsrq,0.7997755348262919,0.0004545220435047165,0.10381779509702958,0.09595214803317381
4FGL J1223.0+1100,-11.7199135,0.3022575676441192,0.9458184,279.11077880859375,72.55489349365234,10.654520988464355,bcu,0.11180929178704212,0.8694854840866026,0.0040239799718847285,0.014681244154470556
4FGL J1223.5+0818,-11.612581,0.0404136814177036,0.60742617,282.30999755859375,70.04826354980469,10.046308517456055,bll,0.05263667439429424,0.901271394774385,0.045174849969214156,0.0009170808621065437
4FGL J1223.6-3032,-11.586459,0.1105175167322158,1.5242672,295.8825988769531,31.947528839111328,11.107328414916992,bll,0.0007001454981992197,0.8984174803356659,0.10088236622058523,7.94554965358646e-09
4FGL J1223.8+8039,-10.968402,0.1151171922683715,-0.347754,124.31763458251953,36.394195556640625,42.261558532714844,bll,0.4734383405933644,0.00880623207169571,0.04348113697569929,0.4742742903592404
4FGL J1223.9+7954,-11.889161,0.1322618573904037,1.351655,124.44042205810547,37.145084381103516,8.689680099487305,bll,0.012292229948233629,0.9582674030128989,0.029440119436439753,2.476024276225446e-07
4FGL J1223.9+5000,-11.144896,0.2157133072614669,-0.57475805,134.0595245361328,66.52131652832031,28.353696823120117,fsrq,0.2059724868356866,0.00027696894577783056,0.49624495488214637,0.2975055893363891
4FGL J1223.9-2220,-11.741414,0.1592308133840561,-0.6920266,294.6161193847656,40.09090805053711,4.055200576782227,unas,0.8544193447544801,0.023906950486425847,0.0837883851796307,0.03788531957946328
4FGL J1223.9-0545,-11.673769,0.1356372088193893,-0.8822856,290.5078430175781,56.45329666137695,4.4182634353637695,bcu,0.9027664764503985,0.03409292089959335,0.05751684015944623,0.0056237624905620745
4FGL J1224.4+2436,-10.995375,0.0587098859250545,0.83987355,233.94032287597656,83.43362426757812,37.96478271484375,bll,0.0008801056600558932,0.4813248791185402,0.5152677358224187,0.002527279398985207
4FGL J1224.6-6408,-11.607922,0.415667176246643,0.19788718,300.0152282714844,-1.4183567762374878,4.711486339569092,psr,0.0584950066183634,0.005259752439364426,0.017557652050228245,0.9186875888920439
4FGL J1224.7-8313,-11.051989,0.073746383190155,-1.805699,302.0955810546875,-20.3974552154541,19.842422485351562,bcu,0.9022700855163867,0.006811572500746671,0.09091797347901384,3.685038528152078e-07
4FGL J1224.9+4334,-11.291197,0.0722517073154449,-0.9127915,139.2598876953125,72.70947265625,23.599021911621094,bll,0.8367517649658504,0.008474158333048471,0.14428427465400007,0.010489802047101048
4FGL J1225.0+0330,-11.121006,0.1825407445430755,-0.5708957,286.820556640625,65.55142974853516,15.313386917114258,fsrq,0.35808508685539747,0.0002922394811556242,0.4220286719930253,0.2195940016704215
4FGL J1225.4-1550,-12.278991,0.3806305527687073,1.3633981,293.8327941894531,46.56562423706055,2.8586173057556152,bcu,0.09062047358618341,0.90895617571332,5.369231411282022e-05,0.0003696583863838339
4FGL J1225.5-2851,-11.775845,0.283221960067749,-0.106744766,296.125,33.6671028137207,6.500545501708984,bcu,0.43324830513223683,0.12117888864342453,0.007787185689604378,0.43778562053473424
4FGL J1225.6-7313,-11.34541,0.0233529303222894,-1.6802067,301.0429382324219,-10.455268859863281,11.462386131286621,bcu,0.8586010718403597,0.011222118119008197,0.1301728121596762,3.997880955808152e-06
4FGL J1225.6-4937,-11.276615,0.2462330013513565,-0.6205058,298.6505126953125,13.039703369140625,10.728078842163086,bcu,0.4337152154547798,0.0004984153862119647,0.30558472989647856,0.26020163926252965
4FGL J1225.8-2941,-11.73618,0.0785576552152633,-0.81815434,296.3193664550781,32.84602355957031,4.497315883636475,bcu,0.4733784280763788,0.4533628611104282,0.060556595378016415,0.01270211543517648
4FGL J1225.9+2951,-11.102519,0.3759681284427643,0.29691052,185.4269561767578,83.77291107177734,38.8485221862793,unas,0.001153703191078118,2.1873986564994977e-06,0.16086269357679941,0.837981415833466
4FGL J1226.0+5622,-11.999617,0.1979329884052276,0.066043854,130.0467987060547,60.409664154052734,4.899295330047607,bll,0.5492324887153894,0.18790858713280542,0.03288792447188301,0.22997099967992216
4FGL J1226.7+0637,-11.733332,0.1829907149076461,1.2938676,285.8477783203125,68.67670440673828,10.099056243896484,bll,0.009726970200009209,0.9554265765047375,0.03484314836349842,3.3049317549806474e-06
4FGL J1226.8-1329,-11.168117,0.0790327340364456,0.54173636,293.8198547363281,48.94268798828125,19.967071533203125,bll,0.00816942288075055,0.05380511073263052,0.9236224916684729,0.014402974718146092
4FGL J1226.9+6405,-11.830712,0.0985503867268562,-1.5602359,127.36136627197266,52.822792053222656,4.985499382019043,rdg,0.9140472356020102,0.06147537305908727,0.0244765275431362,8.637957664433445e-07
4FGL J1227.1-4437,-11.837265,0.0610204115509986,1.2332778,298.38995361328125,18.029991149902344,6.915891647338867,bll,0.010669243062053066,0.9672564616241425,0.022074060082195486,2.3523160897546557e-07
