,log10(Energy_Flux100),LP_beta,log10(LP_EPeak),GLON,GLAT,Signif_Avg,CLASS1,1_PDF,2_PDF,3_PDF,4_PDF,Gauss_PDF
4FGL J1042.1-4128,-11.621172,0.1437785327434539,0.80426383,278.4161376953125,15.158084869384766,12.557535171508789,bll,0.01888890539733732,0.9529841866899639,0.02729341919159307,0.0008303820893824957,3.10663172327607e-06
4FGL J1042.9+0054,-11.667673,0.0723385959863662,1.3272352,247.9054412841797,49.53236770629883,8.998831748962402,bll,0.00073533178190613,0.9875992250124725,0.01166540179294833,4.141116886020869e-08,1.5042534661675912e-12
4FGL J1043.0+5316,-11.447428,0.1392239332199096,-1.3403852,156.3133087158203,54.71802520751953,13.94497013092041,unas,0.9442686429061334,0.009022225579672812,0.04649331277650603,6.230472961955408e-05,0.0001535140080681245
4FGL J1043.4-0623,-12.152841,0.2884270846843719,1.4151263,255.49166870117188,44.379669189453125,4.445253849029541,unas,0.009477997793017424,0.9901118918356755,0.0004054456361636147,4.664734862722073e-06,2.809404189971743e-13
4FGL J1043.6+0654,-11.870874,0.1124834939837455,1.1114955,240.7391357421875,53.55324172973633,6.0618367195129395,bll,0.00958960379453482,0.979519542905052,0.010885711958966229,5.140672162614269e-06,6.692843848205896e-10
4FGL J1044.5-1439,-11.738879,0.2630005180835724,0.020040512,262.6490173339844,38.09111022949219,5.695467472076416,unas,0.16809961273432483,0.2403031791284556,0.0036697748368149934,0.3824829915036489,0.20544444179675558
4FGL J1044.6+8053,-10.910348,0.155207023024559,-1.4952933,128.74061584472656,34.755733489990234,27.273807525634766,fsrq,0.9900034860705583,0.001729050061066807,0.008201837566760739,2.2315784051402527e-05,4.3310517562781366e-05
4FGL J1045.7-6414,-11.476845,0.2235521227121353,0.24977589,289.7926330566406,-4.627209186553955,9.708880424499512,unk,0.17778441536634468,0.24341679730342178,0.029668237808162648,0.4413118337235506,0.10781871579852029
4FGL J1045.9+7538,-12.213992,0.092928759753704,1.0250134,132.49778747558594,39.0577392578125,4.114136695861816,bcu,0.04576373495334603,0.9445794909676055,0.009637885088612892,1.8886751602640624e-05,2.238832917149011e-09
4FGL J1045.9-2331,-12.007979,0.3791497349739074,0.19435763,269.11297607421875,30.979795455932617,5.523157119750977,bcu,0.09281085622744795,0.1356425113330983,0.00023847214833370547,0.7436443231758977,0.027663837115222436
4FGL J1046.7-6010,-10.641011,0.3452139794826507,-0.2196691,288.0061340332031,-0.9672107100486755,17.478961944580078,unas,1.6655330486784636e-05,3.2946642145709885e-08,0.04915174970765327,0.19035107963185768,0.7604804823833602
4FGL J1046.8-2534,-11.619447,0.2282070368528366,1.254355,270.5598449707031,29.35019302368164,12.154646873474121,bll,0.0044089502003653745,0.982223834786602,0.013333021392035575,3.419325835788411e-05,3.62639032970701e-10
4FGL J1047.2-5517,-11.053732,0.0906171798706054,-1.1937678,285.8179626464844,3.396057367324829,10.93642807006836,bcu,0.9929150862998103,0.005655286154695107,0.0009194989175943315,0.00015839673469213313,0.0003517318932081802
4FGL J1047.2+6740,-11.920462,0.0665374547243118,1.173181,139.1175537109375,45.35563659667969,8.869565963745117,unas,0.006653850257706152,0.9866747030868467,0.006670868537786788,5.780619117044915e-07,5.57486051610273e-11
4FGL J1047.4+0031,-11.901655,0.2418359220027923,0.47304678,249.53318786621094,50.08366775512695,4.55186653137207,bcu,0.12694740855562012,0.7976070471600675,0.004211816772511574,0.07017147888712766,0.0010622486246732407
4FGL J1047.5-6532,-11.473906,0.4075686335563659,-0.39405966,290.5690002441406,-5.685722351074219,4.774811744689941,unas,0.03395393351109469,0.000525643499433082,0.037772331665932704,0.13400507662389946,0.79374301469964
4FGL J1047.7+7238,-11.32786,0.0799280032515525,-0.31858873,134.74862670898438,41.52924346923828,16.755781173706055,bll,0.24472527964725393,0.0693516877791667,0.10042617732063633,0.14836532574095787,0.4371315295119851
4FGL J1047.8-6216,-10.791032,0.0946548879146575,-0.87941,289.09332275390625,-2.7707483768463135,21.202022552490234,bcu,0.8056383709914025,0.06179618629326666,0.018639550272940075,0.025385288809016977,0.0885406036333738
4FGL J1047.9+0055,-11.323533,0.0756365805864334,-1.7921407,249.23704528808594,50.45403289794922,8.951821327209473,bcu,0.9445644459816778,0.013941928464202415,0.041493521409302334,9.650813806413748e-08,7.636679412073662e-09
4FGL J1047.9-3738,-11.648957,0.092564545571804,1.259449,277.47601318359375,19.047531127929688,10.417295455932617,bll,0.001197732125478699,0.9830637908258981,0.01573821400563873,2.630263479571164e-07,1.663654463411239e-11
4FGL J1048.0-1912,-11.714667,0.051189437508583,-1.8553247,266.7643127441406,34.849693298339844,6.00309419631958,fsrq,0.5598872033333452,0.41782795422061303,0.022284803341602957,3.8105716550353966e-08,9.98722411830593e-10
4FGL J1048.4-5030,-11.634326,0.1458328962326049,1.3923388,283.7761535644531,7.726618766784668,9.330465316772461,unas,0.0010986347240783663,0.9718629649941787,0.027038185060476637,2.1521979851935635e-07,1.4678265592250684e-12
4FGL J1048.4+7143,-10.011922,0.086280882358551,-0.6660912,135.44549560546875,42.28153610229492,190.04185485839844,fsrq,0.7335974257909316,0.04148027332872626,0.13214085837161751,0.08213826999112697,0.010643172517597683
4FGL J1048.5-5923,-10.656671,0.4841105341911316,-0.1223979,287.8545837402344,-0.16667179763317108,19.37253189086914,unas,2.214715728422502e-06,3.211876461385594e-11,0.1393607877895704,0.39023361459853834,0.4704033828640442
4FGL J1048.5-4114,-11.927214,0.1325284987688064,0.7235954,279.39202880859375,15.942678451538086,4.8290486335754395,fsrq,0.06770825360563021,0.9143842759363626,0.016427794501340697,0.001474064021902268,5.61193476432567e-06
4FGL J1048.6+2340,-11.322459,0.1981915086507797,-0.1250441,213.13653564453125,62.134300231933594,21.560230255126953,msp,0.11117860379590885,0.003856347909976708,0.03635094953924582,0.22482044180179436,0.6237936569530741
4FGL J1049.5+1548,-11.243404,0.0327466987073421,-1.3983703,228.47329711914062,59.57379913330078,19.870935440063477,bll,0.9465254419759973,0.026011125231950552,0.027314973001928707,0.00011480605636257608,3.365373376094463e-05
4FGL J1049.6-0153,-11.756386,0.2860047817230224,-1.0720453,252.7537384033203,48.75526809692383,3.3074429035186768,unas,0.6715649722225072,0.05870523852825054,0.04499000570657601,0.011267252637058713,0.2134725309056076
4FGL J1049.7+5011,-11.666937,0.15263532102108,-0.26346254,159.83633422851562,57.31414794921875,12.270942687988281,bll,0.24682280261064538,0.1419020467738609,0.03309734762574431,0.18065657266139637,0.39752123032835307
4FGL J1049.8+2741,-11.872847,0.0455477535724639,0.3383255,204.64984130859375,63.0731315612793,6.846734523773193,unas,0.07755229633004421,0.903894263569381,0.009836335854305734,0.007989293083561595,0.0007278111627075118
4FGL J1049.8+1429,-10.920962,0.1306691765785217,-0.61931396,230.83457946777344,59.01861572265625,37.61900329589844,bcu,0.7972035124297191,0.0029641468033221848,0.003364200137794126,0.021270407561288042,0.17519773306787648
4FGL J1049.9-3658,-11.797228,0.1747284233570099,0.7175975,277.50665283203125,19.824031829833984,6.959301948547363,unas,0.04581746577727887,0.9387034490876288,0.012439102581084315,0.003027696097027431,1.2286456980442135e-05
4FGL J1050.1+0432,-11.185454,0.1173534840345382,-1.0856953,245.5499725341797,53.3192253112793,19.295551300048828,fsrq,0.9902313292961877,0.002892177818613573,0.003571379226921613,0.0006026390484162977,0.002702474609860588
4FGL J1051.2-6517,-11.188779,0.0850765630602836,-0.12508488,290.8033447265625,-5.297582626342773,15.51217269897461,bcu,0.19529783383471994,0.0882950862454061,0.02560155699899379,0.19389955907907447,0.4969059638418058
4FGL J1051.4+3942,-11.701714,0.1711875200271606,1.3676753,178.3670196533203,62.166603088378906,11.792448043823242,bll,0.0018594665240514027,0.9825923088545543,0.015547630415473905,5.942029016455097e-07,3.0185326933137937e-12
4FGL J1051.6+3253,-12.050042,0.0314403548836708,-0.28405857,193.07029724121094,63.52965545654297,4.405834197998047,sbg,0.06440011009353304,0.8179005365775392,0.008918153059646765,0.06814333261516102,0.040637867654119954
4FGL J1051.6+2109,-11.762798,0.4184631109237671,-0.32076502,218.7115020751953,62.102203369140625,6.777072429656982,fsrq,0.058515667227195395,0.009242807568175578,0.013355026729673774,0.2837193701367206,0.6351671283382347
4FGL J1051.9+0103,-11.735834,0.2250080108642578,0.73386717,250.19229125976562,51.269065856933594,11.142923355102539,bll,0.043431111571676985,0.9417029435205978,0.006687177042741821,0.008158127803366045,2.0640061617293318e-05
4FGL J1052.3+0818,-11.814353,0.0633003860712051,-1.1093103,241.08473205566406,56.126426696777344,4.9068922996521,bll,0.25813010490891436,0.7164459790469865,0.02299170812674246,0.0011979189960373338,0.001234288921319454
4FGL J1052.9-3743,-11.494114,0.0833908170461654,0.8621361,278.4354248046875,19.4478702545166,13.042036056518555,bll,0.0071700875857010245,0.9440078688562508,0.04868821402352817,0.00013317090725028266,6.586272697144408e-07
4FGL J1053.7+4930,-11.36409,0.0335368253290653,1.391077,160.22637939453125,58.220855712890625,21.469518661499023,bll,0.0005417042606884876,0.6666770628271992,0.33278118575971216,4.714898701644317e-08,3.4132444551775963e-12
4FGL J1054.0-5938,-11.363264,0.3478994071483612,0.078095675,288.58782958984375,-0.07847467064857483,5.1546807289123535,unas,0.03142221839717555,0.0005860021826025405,0.03416845138029811,0.605900513495067,0.32792281454485694
4FGL J1054.2+3926,-11.65429,0.0983932837843895,-1.0208092,178.594482421875,62.757320404052734,7.968540191650391,bcu,0.6460861149520616,0.3143373388483863,0.0315307637014622,0.0023686109864525435,0.0056771715116373045
4FGL J1054.5+2211,-10.854926,0.0226453263312578,-1.0269142,217.01687622070312,63.04310989379883,43.424049377441406,bll,0.8059827037102288,0.12593481927027966,0.023128268053291056,0.023929275275146277,0.02102493369105419
4FGL J1054.7-6008c,-10.9488535,0.0501125939190387,-1.2355684,288.882568359375,-0.4914778470993042,6.991354942321777,unas,0.9831414174939228,0.014748655749100567,0.0016850529733751817,0.000234436027079013,0.00019043775652245976
4FGL J1055.5-0125,-11.395282,0.0772314295172691,1.2040691,253.94119262695312,50.08415985107422,15.366472244262695,bll,0.0018512242378725086,0.7495369096171309,0.24860916321809812,2.7021522568839544e-06,7.746418250967432e-10
4FGL J1055.6-0719,-11.685742,0.1284800767898559,-1.1998992,259.60845947265625,45.58656692504883,5.399237632751465,unas,0.8891933064576184,0.07542527304038647,0.03424707741291913,0.00031584557255824456,0.0008184975165177091
4FGL J1055.7+1033,-12.061371,0.1056770831346511,0.56853175,238.6720733642578,58.13056182861328,3.604496479034424,unas,0.12575412410419803,0.8510292040796724,0.01827150660692617,0.004892880674088154,5.228453511510178e-05
4FGL J1055.7-6028,-10.686373,0.3571741580963135,0.062812805,289.1407775878906,-0.7361079454421997,20.312654495239258,psr,1.0685892158629232e-05,5.45601520496572e-08,0.07042095245284409,0.49756160543494726,0.43200670165989796
4FGL J1056.0+0253,-11.995359,0.1054137572646141,2.5705028,249.22105407714844,53.273712158203125,5.3645782470703125,bll,3.8500285692973375e-06,0.9836743229538938,0.016321827017536913,2.8061365044737937e-20,1.4399039877298925e-33
4FGL J1056.2-6323,-11.138967,0.3468669652938843,-0.7932167,290.4461975097656,-3.344778537750244,5.599651336669922,unas,0.11302422569304102,3.4553287471617866e-05,0.0021784236815271044,0.019271755315606168,0.8654910420223542
4FGL J1056.8+7012,-10.970239,0.1841926872730255,-0.8228617,135.96063232421875,43.91291809082031,27.088891983032227,fsrq,0.6688276784393672,0.0003015464470467913,0.004364089427942473,0.020701031821446465,0.30580565386419717
4FGL J1056.9-5852,-10.86451,0.8104167580604553,0.018800497,288.59716796875,0.7676919102668762,21.086400985717773,psr,1.975565395291343e-08,1.3338345601084015e-20,0.45893040223051107,0.5388039013118926,0.0022656767019422594
4FGL J1057.2+5510,-11.72332,0.0378375649452209,0.8609905,151.4581298828125,55.16124725341797,11.898454666137695,bll,0.011111001107244703,0.9792208987307143,0.009634682739268078,3.329231417220999e-05,1.2510860081980996e-07
4FGL J1057.3-2341,-11.421364,0.2188615947961807,-0.372118,271.82232666015625,32.2027473449707,13.911331176757812,fsrq,0.11946682924853937,0.0062461474279928274,0.02126325083504616,0.12480286300026461,0.728220909488157
4FGL J1057.6-4051,-11.933855,0.3961788117885589,1.1079369,280.802978515625,17.069021224975586,7.663136959075928,unas,0.07216143907314555,0.8964386942281002,2.6657436346167466e-05,0.03137317187749514,3.738491294898277e-08
4FGL J1057.8-2754,-11.27471,0.090375892817974,1.1381173,274.3272399902344,28.584470748901367,22.48181915283203,bll,0.0022036275225897537,0.47539937678038985,0.522378374211635,1.8608151958678505e-05,1.3333426775004536e-08
4FGL J1057.8-0100,-12.076098,0.0537836477160453,1.7845631,254.1602783203125,50.78553771972656,4.1056389808654785,bll,0.0007565990783147652,0.9948434241721396,0.004399976746158905,3.3867937260645524e-12,1.366951649255727e-19
4FGL J1058.3+2134,-12.10173,0.1248996183276176,1.3250914,218.9104461669922,63.715118408203125,5.101831436157227,unas,0.011696739611767946,0.9800490676845703,0.008253898263753915,2.944385914699243e-07,1.3163630967486976e-12
4FGL J1058.4-6625,-11.418124,0.0399374067783355,0.7013612,291.9615478515625,-5.994655132293701,10.501690864562988,unas,0.02680767986340937,0.8299427577651614,0.14206421449997858,0.0011550664208536871,3.0281450597126404e-05
4FGL J1058.4+0133,-10.235441,0.0307968091219663,-1.5533563,251.51394653320312,52.772823333740234,102.24164581298828,bll,0.7562542381605171,0.11596178415895206,0.12756641715296832,0.00021649826263816363,1.0622649242796448e-06
4FGL J1058.5+8115,-11.470611,0.1840536445379257,-0.3417883,127.95361328125,34.7431755065918,17.039724349975586,fsrq,0.1878285086304479,0.02441872209195456,0.028582649882740275,0.1431882421509205,0.6159818772439368
4FGL J1058.6+2817,-11.021012,0.0516377426683902,0.003717184,203.66629028320312,65.05489349365234,36.04044723510742,bll,0.09142262626447561,0.29826524502903384,0.020153778163394562,0.20981216289302587,0.38034618765007006
4FGL J1058.6-8003,-10.884332,0.1619760692119598,-0.13139057,298.005615234375,-18.288742065429688,39.804134368896484,bll,0.16960683520410727,0.0013510775975301716,0.00956251520117133,0.16269248635118008,0.656787085646011
4FGL J1058.6+5627,-10.520843,0.0485245510935783,0.58605146,149.59544372558594,54.43241882324219,101.08074951171875,bll,0.0002027984102660994,0.7746007696573957,0.21876798359942654,0.006004397270566591,0.0004240510623449455
4FGL J1058.9-6101,-10.949669,0.1798029243946075,-0.25395966,289.73248291015625,-1.0710026025772095,9.160796165466309,unas,0.16344427754473725,0.0003534604949055179,0.005292883768287385,0.10980892188406052,0.7211004563080092
4FGL J1059.2-1134,-10.511111,0.0643412768840789,-0.23628354,264.1186218261719,42.68674850463867,78.2161865234375,bll,0.11231466822841045,0.1914182266484036,0.11323081808656915,0.26366229677887876,0.31937399025773805
4FGL J1059.4+0226,-11.454807,0.2205723822116851,0.08165741,250.78244018554688,53.57093811035156,13.646506309509277,unas,0.15756760547333631,0.08012409978724469,0.02442878147922975,0.4252563908817062,0.3126231223784831
4FGL J1059.5+2057,-11.57297,0.0664556622505188,-1.4533232,220.4468994140625,63.771358489990234,8.160771369934082,fsrq,0.6578619579718825,0.31963211286699206,0.022483250991324744,1.652825723743065e-05,6.149912563234238e-06
4FGL J1059.5-6021,-11.14603,0.3157637417316437,-0.019891262,289.52294921875,-0.4387511610984802,7.413509845733643,spp,0.014759208185168458,9.278358015486685e-05,0.0053855768905570174,0.3263952844684155,0.6533671468757042
4FGL J1100.0-2044,-11.63925,0.1720260232686996,0.14234495,270.6839294433594,35.06019592285156,8.318551063537598,unas,0.19316004577894338,0.5147520918409997,0.031258575279197,0.18715410972855995,0.07367517737230002
4FGL J1100.3+4020,-11.4405775,0.1344369500875473,1.0598431,175.84194946289062,63.563026428222656,21.20326042175293,bll,0.009584441401204851,0.7391196130903654,0.2511595228079814,0.00013634298257173393,7.971787650233188e-08
4FGL J1101.4+4108,-11.480728,0.0673451721668243,1.269681,173.98109436035156,63.451454162597656,17.50606346130371,bll,0.000661943040335088,0.948582941591465,0.05075489701576718,2.1832543409473638e-07,2.699871917881481e-11
4FGL J1101.5+3904,-11.451814,0.116070918738842,-1.4569895,178.3644256591797,64.20964050292969,6.709812164306641,bcu,0.9431263172900828,0.022809220477967188,0.03404325208493373,1.0321757568787868e-05,1.0888389447626303e-05
4FGL J1101.6-4358,-11.610185,0.2557036578655243,-0.7095151,282.88067626953125,14.587818145751953,4.8608598709106445,fsrq,0.25258430971898715,0.037292918374219206,0.015646563971708705,0.053593689917752235,0.6408825180173326
4FGL J1102.0-6054,-10.430542,0.2656837403774261,-0.35700464,290.0242919921875,-0.8094457983970642,21.023536682128906,bcu,3.550200583206945e-05,4.623018554383472e-08,0.09296059643752913,0.21145074725219845,0.6955531080742549
4FGL J1102.1+2249,-11.721809,0.2557736337184906,-0.6632893,216.72776794433594,64.9240951538086,6.750812530517578,fsrq,0.22521504134515988,0.046028302941538195,0.012676500074001392,0.0683076193339525,0.647772536305348
4FGL J1102.1+1318,-11.996863,0.1247486621141433,0.10132766,235.90771484375,60.99163818359375,4.171286582946777,unas,0.2792071107408081,0.5025346450116128,0.03663054549536244,0.14612944842839323,0.03549825032382347
4FGL J1102.3+6715,-12.1797905,0.1125128418207168,1.5922661,137.8612823486328,46.58356475830078,5.6115851402282715,unas,0.005031790357382563,0.9878288754157977,0.007139332561659763,1.6651598715164958e-09,2.1417735049379697e-16
4FGL J1102.4+0246,-11.753389,0.5186434984207153,0.09798169,251.2985076904297,54.338199615478516,9.09941577911377,msp,0.008473422448040828,0.00039218546410053716,0.014891307394997645,0.9420309754674207,0.034212109225440206
4FGL J1102.6+5251,-11.854454,0.3396741449832916,-0.2649815,153.63711547851562,57.29804992675781,9.36375904083252,fsrq,0.10660834281883347,0.0548618633050037,0.003030878452917351,0.2979414073165981,0.5375575081066475
4FGL J1102.8-0148,-12.174043,0.2317788153886795,1.8356442,256.477294921875,50.99214553833008,4.95415735244751,bcu,0.0014629783934189014,0.9969216756465642,0.0016153455885452926,3.7147156595943516e-10,1.1213605934396098e-19
4FGL J1102.9-5628,-11.4780655,0.0732221603393554,0.08510256,288.32562255859375,3.2864413261413574,7.4071455001831055,bcu,0.1169006592701731,0.6920359721533608,0.06001752050752114,0.07851964499634144,0.05252620307260352
4FGL J1103.0+1157,-10.91049,0.0997789576649665,-0.96795726,238.4491424560547,60.42239761352539,37.8571662902832,fsrq,0.9839112177938264,0.006405400829360071,0.0016479137662958037,0.0015826670609251517,0.006452800549592421
4FGL J1103.2+8603,-11.608091,0.0389931164681911,-1.8654987,125.0107192993164,30.619644165039062,6.513797283172607,bcu,0.5353359119358636,0.43749213083578525,0.02717189994006411,5.629967791580696e-08,9.88608925508019e-10
4FGL J1103.6-2329,-11.255885,0.0394088588654994,2.7054472,273.1941833496094,33.07714080810547,20.787717819213867,bll,3.538556825758687e-10,0.4850241551200427,0.5149758445261016,3.336278005943663e-23,2.17217833911493e-35
4FGL J1103.9-5357,-10.389249,0.1101015657186508,0.111103535,287.427978515625,5.6382856369018555,82.22846984863281,bll,0.1837953186649474,0.16343318798433829,0.21143636087634682,0.3106531244081193,0.1306820080662483
4FGL J1104.0+2611,-11.766306,0.1142771393060684,0.8319776,209.02259826660156,66.02885437011719,9.171316146850586,bcu,0.02161997810514719,0.961788474107188,0.016345354631429457,0.0002455575978101979,6.355584251794623e-07
4FGL J1104.0+0020,-11.747732,0.0345527939498424,-1.5646278,254.58509826660156,52.82058334350586,5.601911544799805,bll,0.3614221406056222,0.6156760826062698,0.022892962640494615,7.996826901103657e-06,8.173207120950001e-07
4FGL J1104.4+0730,-11.341154,0.0653093233704567,-0.1057179,245.72183227539062,57.94843673706055,16.02261734008789,bll,0.19856391112680566,0.15643710938450714,0.13794306511305376,0.19273437575093005,0.3143215386247034
4FGL J1104.9-6037,-10.508662,0.4128370285034179,0.048449993,290.2347412109375,-0.4112322926521301,29.134626388549805,psr,4.929925028167331e-07,8.402603999863168e-11,0.20050111279295826,0.560923927656719,0.23857446647379385
4FGL J1105.1-2600,-11.793117,0.3394080996513366,0.25912,274.94976806640625,31.031293869018555,9.27148723602295,unas,0.11832950380613487,0.2093540254799835,0.0005546763201989956,0.6376957039859515,0.03406609040773116
4FGL J1105.3-0626,-12.033657,0.3162124156951904,1.6778936,261.6581115722656,47.74298095703125,5.216269493103027,unas,0.003491954876533774,0.9961971452138505,0.0003106264077508378,2.735018647696778e-07,2.55399939213314e-16
4FGL J1105.4-6108,-10.667544,0.3073573708534241,-0.15955544,290.499755859375,-0.8623332977294922,17.207168579101562,psr,2.76696949510648e-05,2.6132469516786356e-07,0.041503120118208135,0.21645720512473052,0.7420117437374151
4FGL J1105.7+6037,-12.005049,0.2036838680505752,-0.2731049,143.7129669189453,52.03145217895508,4.903368949890137,fsrq,0.21539706216112242,0.09482647012888583,0.020855105925840174,0.27345867345690994,0.3954626883272416
4FGL J1106.0+2813,-11.096838,0.0751955136656761,-0.99445033,204.08090209960938,66.67826080322266,29.081605911254883,fsrq,0.9772577355782794,0.013782060143833137,0.00152175249030349,0.0018537318208790108,0.00558471996670491
4FGL J1106.5-3646,-11.161741,0.0735789984464645,0.122440815,280.5649108886719,21.500526428222656,24.857345581054688,bll,0.1475283920177675,0.3318739915947306,0.03930767469435968,0.22620854536283166,0.2550813963303105
4FGL J1106.7+3623,-11.329484,0.1257980167865753,-0.89483,183.6915283203125,65.9928207397461,17.07632064819336,unas,0.9159808134336165,0.004328585615072036,0.042068679574598866,0.0055586320379928415,0.0320632893387198
4FGL J1106.7-1742,-11.469792,0.3769395351409912,0.17614079,270.48828125,38.47667694091797,17.93682289123535,unas,0.03222472910462527,0.0036405191333044487,0.015605974589202126,0.8187036391420599,0.12982513803080822
4FGL J1107.0-4449,-10.833964,0.2244303226470947,-0.82215,284.1687927246094,14.204643249511719,31.032867431640625,fsrq,0.03004243140325894,9.41397329732209e-05,0.010390456053504962,0.05065707683219939,0.9088158959780634
4FGL J1107.6+0222,-11.184349,0.0114208068698644,0.7964606,253.38775634765625,54.92457962036133,22.331363677978516,bll,0.021655045564758894,0.8119408399283926,0.16521535385034533,0.001156490757476116,3.226989902705205e-05
4FGL J1107.8+1501,-11.256393,0.0872131958603859,0.88654923,234.34185791015625,63.05680847167969,24.965721130371094,bll,0.010340867780826027,0.5374049138985182,0.45157461300327784,0.0006743549557588495,5.250361618846976e-06
4FGL J1108.8-6833,-11.574208,0.1613176017999649,-0.6175947,293.7547302246094,-7.539574146270752,5.349799633026123,bcu,0.4589670030762868,0.04540004993403693,0.04451555320426466,0.06699157309929485,0.3841258206861168
4FGL J1109.1-4853,-11.728395,0.3294732868671417,0.0008482933,286.1452941894531,10.611214637756348,7.256501197814941,unas,0.11010827114186124,0.09373194201420226,0.00270228122015618,0.5408134354767168,0.2526440701470635
4FGL J1109.3+2411,-11.407187,0.0279849674552679,1.7466173,214.48443603515625,66.85270690917969,17.88258171081543,bll,3.7689854110465e-05,0.7784661073706264,0.22149620275797036,1.72929050094418e-11,1.82485466528888e-17
4FGL J1109.4-6115e,-10.116919,0.0775616690516471,0.9893756,290.9846496582031,-0.7756156921386719,21.182186126708984,unas,0.0001245388924987421,0.4693283573889002,0.5305172921454452,2.9781627084344702e-05,2.99460713924774e-08
4FGL J1109.6+3735,-11.6181755,0.0747923776507377,0.9127445,180.47410583496094,66.19829559326172,11.322041511535645,bll,0.005104118312666926,0.9798230527405525,0.015044093183555237,2.8664891810978857e-05,7.087141420265162e-08
4FGL J1109.7-4814,-11.570908,0.0983831882476806,-1.112215,285.9889221191406,11.253746032714844,5.556580066680908,bcu,0.7567433180066586,0.21189406220788984,0.02877688757487336,0.0008273747258349628,0.0017583574847432478
4FGL J1109.8+4406,-11.597337,0.1629413515329361,-1.5458895,166.5196075439453,63.4653434753418,8.355052947998047,unas,0.866819056537388,0.016497723668803022,0.11666345396095039,7.388902671748707e-06,1.2376930187014277e-05
4FGL J1110.2+7135,-11.463319,0.0775354281067848,0.9913907,133.63406372070312,43.377601623535156,21.775672912597656,bll,0.004239625110095663,0.9206069613358092,0.0751240519934565,2.9308530481099807e-05,5.303015758357893e-08
4FGL J1110.3-6501,-11.404866,0.1793902516365051,-0.21541262,292.5192565917969,-4.209885120391846,4.957162857055664,unas,0.16688244286055093,0.011363468991330731,0.03681358317079733,0.18755091152027983,0.5973895934570411
4FGL J1110.4-8023,-12.034705,0.5461797118186951,1.0585451,298.6334533691406,-18.379905700683594,6.161040782928467,unas,0.027537599002356593,0.015752957609841543,1.3162760873541205e-06,0.9567080760022421,5.1109472386902425e-08
4FGL J1110.5-1836,-11.4235525,0.1656286716461181,0.7881887,272.0400085449219,38.140987396240234,16.916738510131836,bll,0.06276360693712867,0.6094185457165544,0.31524083548319193,0.012501371688696793,7.564017442825957e-05
4FGL J1111.0+3542,-11.862732,0.1857671737670898,0.63444495,184.77577209472656,67.01815032958984,7.290802955627441,bll,0.07319708798962543,0.9080877268700792,0.01065136295810365,0.008011442824973009,5.2379357218531896e-05
4FGL J1111.4-4624,-11.593869,0.2265833914279937,-0.64298654,285.5252380371094,13.05197811126709,4.662273406982422,bcu,0.24209807645197998,0.040376083226164684,0.02138206123729595,0.06889353462268359,0.6272502444618757
4FGL J1111.8-6039,-10.232508,0.3231153190135956,0.37944865,291.0270080566406,-0.10992676019668579,54.17409133911133,psr,7.922107671423637e-08,4.0882361338440396e-11,0.33075485958283884,0.6500313460339951,0.01921371512120691
4FGL J1111.8+4858,-12.144476,0.057623665779829,1.756299,157.5601043701172,60.9146728515625,5.344459056854248,bcu,0.0013243394279365815,0.9944834973911674,0.004192163172924157,7.9719406125645e-12,3.3113818457198497e-19
4FGL J1112.0+2607,-11.997996,0.1361517906188964,0.46138096,209.82965087890625,67.80165100097656,5.097279071807861,bll,0.19630147740537215,0.7536695246206584,0.02625334328103368,0.02319903318634651,0.0005766215065891825
4FGL J1112.1-6108,-10.616312,0.2134118676185608,-0.2249546,291.2353820800781,-0.5381686687469482,13.45085334777832,psr,0.003625020185351295,8.322786122182501e-06,0.041616222688566545,0.20580509884577097,0.7489453354941891
4FGL J1112.2-6055,-10.646093,0.2796486914157867,-0.036509752,291.1698913574219,-0.3315737843513489,12.46523380279541,unas,3.0437380727276525e-05,7.60365756331328e-07,0.05145333995859513,0.32969014053709567,0.6188253217578257
4FGL J1112.5+3448,-11.042683,0.1287830770015716,-1.0179386,186.87872314453125,67.53533172607422,16.78614616394043,fsrq,0.9894512818092123,0.00179210632352282,0.0011829445438233642,0.0010260163420305365,0.006547650981410993
4FGL J1113.6-1920,-11.704841,0.1886266469955444,0.10517478,273.28619384765625,37.840843200683594,6.028222560882568,bcu,0.20911184995437165,0.4553756480564081,0.021076384023463242,0.221770145377688,0.09266597258806904
4FGL J1113.9+5523,-11.541248,0.0704510957002639,0.33035946,148.18844604492188,56.6902961730957,16.482133865356445,bll,0.04544858128382152,0.9110020278802757,0.02862969664324962,0.012590563279549846,0.0023291309131032345
4FGL J1114.2+0638,-12.117659,0.3688867390155792,1.428504,250.11439514160156,59.1390380859375,4.9564619064331055,gal,0.017420579035579236,0.9824473973376195,3.8366101605322705e-05,9.365752430916638e-05,8.868972309940092e-13
4FGL J1114.5-0819,-11.266339,0.1229987367987632,-1.7584794,266.0173645019531,47.4864387512207,12.214987754821777,fsrq,0.9392022487679192,0.004152175579695721,0.056645361636647906,1.6329608821903008e-07,5.071964878407382e-08
4FGL J1114.6+1225,-11.973835,0.3121715784072876,0.3949256,241.15257263183594,62.982784271240234,3.959282636642456,unas,0.14729219531017043,0.552230927269499,0.000512974986592721,0.2960531934272429,0.003910709006495033
