,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_RF_std,1_NN,1_NN_std,2_RF,2_RF_std,2_NN,2_NN_std,3_RF,3_RF_std,3_NN,3_NN_std,4_RF,4_RF_std,4_NN,4_NN_std,sample_weight
4FGL J1417.7-6057,0.003107446,0.68482745,-0.7287053,-10.891992,-11.417683,0.9646931,2.1419194,-0.0457077585160732,1.4009249210357666,0.9722182,unas,0.013024836372136516,0.016661037506162064,0.09728141982729237,0.036787241907994636,0.12697516362786346,0.05218153506962173,0.5135288642098507,0.1243813113908437,0.7149999999999999,0.08599851557353265,0.34152218559756875,0.1445213909276709,0.145,0.06384822428760928,0.04766752722207457,0.020527925290894956,1.0
4FGL J1417.9+4613,0.9016033,0.055347234,0.99846715,-11.909072,-12.526567,0.5468183,3.0629427,0.0810369998216629,0.4143083393573761,1.5695301,fsrq,0.7472727272727273,0.044964632566253326,0.9672767357392744,0.012327846756073653,0.21818181818181817,0.05325752187591578,0.024086964147334747,0.011598331032121845,0.034545454545454546,0.03474583035808365,0.004530140812593428,0.0020070320887309533,0.0,0.0,0.004106175281446089,0.0016455263243665061,0.42454747885719024
4FGL J1417.9+2543,0.9432173,0.8319944,0.554784,-11.37566,-12.2697935,1.2882605,0.5687304,0.1469398289918899,2.829294443130493,1.3540292,bll,0.013339177983034143,0.020594788981939175,0.0030992634452155065,0.0026009328120350068,0.9599258933669021,0.03094506284011225,0.9683087567488352,0.03219363545685595,0.02558088529115621,0.02730638791435252,0.02665958522508542,0.032039473655911976,0.001154043358907448,0.0047797767781100455,0.001932397536519501,0.0012596248038044876,0.0334385594314273
4FGL J1418.2-5400,0.11702647,0.71418715,-0.6999548,-11.272117,-11.971286,0.84422547,2.9231174,0.3533372581005096,3.4478683471679688,0.77515775,unas,0.19504166666666659,0.06460747546936707,0.10460567839133243,0.0550355968956036,0.07875000000000004,0.045831560249391584,0.01720977834096023,0.010640197745255818,0.3030208333333333,0.09479956225397948,0.5140402894467115,0.11727946196930175,0.42318750000000005,0.12071077729564655,0.36414425633847713,0.10086187074812084,1.0
4FGL J1418.4-0233,0.805464,0.94876623,-0.31597885,-10.504312,-11.9174185,1.8591453,1.5520583,0.0766058340668678,5.434072494506836,1.9672682,bll,0.01892360820814241,0.024296652741435346,0.004598597145209519,0.002212074082338611,0.9764557203670624,0.026042442840730196,0.9881310233703027,0.005822019449175562,0.0046206714247951355,0.008767586451445483,0.0061862652476590415,0.004167255373008894,0.0,0.0,0.0010840910074945826,0.0007231123330941346,9.719260292348937e-07
4FGL J1418.4+3543,0.93727714,0.45068952,0.89268076,-10.768724,-12.14153,1.7845427,2.0620453,0.0629857555031776,4.290940761566162,3.24932,fsrq,0.3665209249555206,0.1087141432412181,0.5486457929724738,0.07251433131689217,0.6306219321873365,0.107122387451933,0.44863043370701017,0.0721108875204195,0.0019047619047619048,0.006015852075182383,0.002492525174082922,0.002052193903186428,0.0009523809523809524,0.004364357804719848,0.00023124337990122426,0.00017456130942466338,0.004276170335400908
4FGL J1418.7-3504,0.41419768,0.79289454,-0.6093589,-11.318879,-12.232826,1.0225881,2.9880803,0.1756550073623657,2.245218276977539,1.3715672,fsrq,0.8822539389281268,0.04915743908919467,0.9006755266870771,0.025635834176723306,0.07181545192131926,0.040986532175407535,0.039253220405607,0.011537630581273847,0.016218411218411215,0.01962225401675265,0.030590226563314598,0.016635012383948752,0.029712197932142755,0.027720068106923252,0.029481042886064165,0.0092816565122587,0.5606580704030137
4FGL J1418.7-6057,0.0022826826,0.68620986,-0.72740364,-9.518523,-10.768475,1.6526237,1.9136884,0.3571768701076507,25.191329956054688,1.2063682,psr,0.0,0.0,0.0009166688814224876,0.0010050702466230079,0.0,0.0,0.0003986888402020365,0.0005836214380133765,0.9800000000000002,0.016803361008328976,0.9279266231589847,0.045603654704715016,0.02,0.016803361008336116,0.07075801610739695,0.044711040036312266,4.215442835049895e-15
4FGL J1418.7-6110,-0.0011947809,0.6853544,-0.7282097,-10.7190275,-11.078552,0.6528741,2.2101543,0.2768681347370147,2.7745323181152344,1.0645857,unas,0.03083333333333334,0.03140899270424053,0.1228734082930411,0.060230388791496475,0.016250000000000004,0.01733585633574578,0.04174323367381779,0.02291225338224812,0.5983333333333333,0.09796511175192643,0.4656366283694903,0.14138576511701184,0.3545833333333334,0.09232132446165708,0.36974673935522634,0.08366596267179742,1.0
4FGL J1418.9+7731,0.62353915,-0.45439035,0.8908027,-11.548594,-12.5092945,1.3261175,1.1774633,0.1815345734357834,4.098848342895508,1.5837834,bll,0.0556320864219713,0.042720491843850364,0.00817855543402188,0.002612067060867592,0.9177875987340992,0.057540169156850736,0.9818427808144513,0.005266655650423218,0.0011798223562929447,0.004849868382595209,0.005295133923509103,0.002849740144837087,0.025400492487636556,0.0264884280735434,0.004683529287028839,0.001969437716073433,0.0012368495434296465
4FGL J1419.2-6029,0.009796564,0.6888898,-0.7248661,-10.962675,-11.397632,0.718916,2.2616558,0.0618508122861385,0.6108920574188232,1.2209805,unas,0.05612873754152827,0.035365334443767465,0.4940682152907054,0.08435639896246284,0.14428792912513838,0.05054326472440919,0.32021030504256487,0.056041702744379945,0.6537499999999999,0.07664854858377952,0.14600962109398097,0.08428694824679175,0.14583333333333334,0.05775345005199081,0.0397118476491111,0.015440550247403241,1.0
4FGL J1419.3+0444,0.8601889,0.98459584,-0.17484577,-11.585916,-12.44737,1.0607132,1.3037488,0.1559767574071884,1.7671371698379517,0.88001114,bll,0.025377191121349077,0.021898273336448566,0.013129661635806164,0.005377770250965422,0.9655697067631349,0.021999867456767953,0.9414175649483999,0.025555792618269638,1.0651366811974453e-05,2.4878670958185257e-05,0.032518177293241024,0.020338170693526485,0.009042450748704186,0.009909957399583254,0.012934604737286767,0.005932211031293403,0.5533738115550075
4FGL J1419.4-0838,0.7472977,0.9191736,-0.39385268,-10.631551,-12.057464,1.7815416,2.1811635,0.0986230075359344,6.0666327476501465,2.8814683,fsrq,0.6746484240397284,0.10941613678456504,0.6776529279622164,0.055241143409532296,0.3235333941420898,0.1064220885392846,0.3176017092032866,0.05524271709303315,0.0,0.0,0.002826415409799665,0.0013811538232522437,0.0018181818181818182,0.006030226891555273,0.0019189575210806322,0.0010398657321795098,0.0019335998193253088
4FGL J1419.5+2527,0.940906,0.837939,0.5457639,-11.74242,-12.518153,0.884464,2.0758817,-0.0044289357028901,0.0,1.9431947,unas,0.47598571778905785,0.09160538694695368,0.29523508840550977,0.05651222592834105,0.518987565175723,0.08987882907720168,0.6991295702755451,0.05597856427565773,0.005005541979121052,0.011296176155528052,0.004384026124171214,0.003093332147947697,2.1175056098064768e-05,8.95079170893998e-05,0.0012513186326638486,0.0005678014244592007,1.0
4FGL J1419.5+3821,0.92985684,0.34451082,0.93878233,-11.267233,-12.381165,1.2830961,2.3704102,0.0601629912853241,1.411554932594299,1.6536487,fsrq,0.6884822417573727,0.1067803059535309,0.44351297865311307,0.03592181001956647,0.2768479312372742,0.10268294741138195,0.5288634573419889,0.04480839041573317,0.00693991193991194,0.012903698324611997,0.02246476725364725,0.012737469330613744,0.027729915065441386,0.021348087678724988,0.005158820344756047,0.0026686263695093184,0.056523626645398485
4FGL J1419.6-5153,0.1502729,0.7252931,-0.6884402,-11.032311,-12.066518,1.1722289,2.414845,0.0545699298381805,1.2462973594665527,0.6858348,bcu,0.32520379366608554,0.09080299762226417,0.11285538521284859,0.03656152030431949,0.3060541468583024,0.09024711388103804,0.38870995957404375,0.10738782759850354,0.1737976953601954,0.06477142000930773,0.3972785631194711,0.12909404032664173,0.1949443641154167,0.07425113648513242,0.10115609581892689,0.042847052378769755,1.0
4FGL J1419.8+5423,0.85083884,-0.14433746,0.98952854,-10.927569,-12.278923,1.6940888,2.2756867,0.0645470395684242,3.566366910934448,2.5940218,bll,0.8725757372168307,0.06168265793829082,0.6362075337341854,0.05586497276290164,0.12742426278316923,0.061682657938290544,0.3585963249206543,0.055691837827958765,0.0,0.0,0.0045181687580355045,0.00375534424755886,0.0,0.0,0.0006779727783785867,0.0003078611984706381,0.0004538385694908368
4FGL J1420.0-6048,0.004026942,0.68872666,-0.7250211,-9.904775,-10.820594,1.1111616,2.1661077,0.3393657505512237,12.119061470031738,1.2902328,psr,0.00125,0.005,0.0016611323899269337,0.0016139672729105381,0.00125,0.005,0.00036114581826041103,0.00025839285111320186,0.92375,0.042091170887331046,0.945408545434475,0.03517960683845284,0.07375000000000001,0.041129875597510225,0.0525691487127915,0.03386421630152562,0.00037442362699093815
4FGL J1420.3-0438,0.78423756,0.9416921,-0.33647573,-11.779538,-12.389741,0.6573451,2.4708426,-0.0292250271886587,0.0446704849600791,1.504442,unas,0.5611567539169287,0.09810445488368447,0.7113163905839125,0.04853806886278656,0.42318303328000145,0.09854050434314422,0.2717522776996096,0.046541429217871896,0.002916666666666667,0.00713347915274833,0.01020391194227462,0.005135497149450196,0.01274354613640328,0.01569915556746969,0.006727423732324193,0.002787453402322386,1.0
4FGL J1420.3-6046e,0.004196078,0.68924886,-0.7245247,-10.35116,-11.006727,1.1491725,2.0292807,0.0034532356075942,0.0,1.1591516,pwn,0.0,0.0,0.047605132136274785,0.018436387295308866,0.02941176470588236,0.023577157439801263,0.6817440741202411,0.15675898839351785,0.7129411764705883,0.15361334194505852,0.2661764461766271,0.16347539292232344,0.2576470588235294,0.15441540611952823,0.004474344259292325,0.0033396380243594036,0.005833352044668142
4FGL J1420.3+0612,0.8682691,0.9908243,-0.1351564,-11.640779,-12.392803,0.8335708,2.5117106,-0.0312545038759708,0.4230633974075317,1.1849812,bll,0.41156129693655386,0.07653800331014911,0.46733443046870987,0.04967415369647641,0.5650122776683716,0.08862629542893792,0.49074428332479375,0.050984027227287496,0.002132963988919668,0.006297423794817985,0.025403941834443493,0.009422536069504961,0.021293461406154904,0.023659180470621394,0.01651734569551129,0.004936863251696317,10.0
4FGL J1420.7-6701,-0.09858732,0.66266304,-0.7489177,-11.407129,-12.029781,0.7362898,2.298942,0.1371812224388122,1.7383376359939575,1.0199177,unas,0.2562160687225961,0.09020699871358388,0.3500195937231183,0.045777243776674775,0.23646651850167558,0.07015776296163434,0.28215486897776526,0.038338946436862045,0.14197870317998998,0.06431599558917402,0.10251333556758861,0.03713726808986205,0.3653387095957384,0.09789320849069039,0.2653122053792079,0.04674369736968793,1.0
4FGL J1420.8-3729,0.37560353,0.7874236,-0.6164122,-11.944507,-12.527501,0.65533566,0.92278916,0.2406600713729858,1.561251878738403,1.1912628,unas,0.07639664742694063,0.04854895022933212,0.023938339242401224,0.008748562446703696,0.9040853325410877,0.05492539672566026,0.9583011344075203,0.012721258314616601,0.0017301782414603601,0.005572027408550598,0.006127106285324165,0.0036389561802128456,0.017787841790511464,0.02296569118956097,0.011633412422573505,0.00509650136596197,1.0
4FGL J1420.9-7920,-0.2960275,0.60399157,-0.7969907,-11.300171,-12.138086,1.1632845,2.3810425,0.1235331445932388,2.574307441711426,1.3514941,bcu,0.586695681138956,0.1185423231404273,0.4834041725844145,0.05284589720919867,0.2763839415815657,0.10865556047637254,0.3686915896832943,0.045407015993417184,0.034240616636449984,0.029966678110946374,0.06490462576039135,0.029879406019010745,0.10267976064302824,0.05548148676164821,0.08299960692723592,0.022893320805076733,1.0
4FGL J1420.9-6127c,-0.0073974812,0.68726325,-0.7264085,-10.857595,-11.392888,0.8013901,2.1878285,0.0599182248115539,1.073651909828186,0.98980045,unas,0.034285714285714294,0.024634541127998708,0.24212186907728514,0.06416946752310729,0.10717261904761909,0.046220120867655555,0.36470486130565405,0.08166611045879668,0.7185416666666665,0.08717772464201609,0.29412228474393487,0.12233475800779187,0.13999999999999999,0.07098096838125299,0.09905098006129265,0.02819343671495466,1.0
4FGL J1420.9-2431,0.5593775,0.84465915,-0.53530455,-11.543398,-12.321213,1.0976906,1.8150239,0.2178195863962173,2.991295337677002,0.89973736,unas,0.13885656403814067,0.05571062619130298,0.07588298657598595,0.016621253856664957,0.6339290809934578,0.07587765744375559,0.41794722620397806,0.08726634768805508,0.007620387307926506,0.012771277697148168,0.1095491600766157,0.04371104080141995,0.21959396766047512,0.07423116304426793,0.39662063711633283,0.08186335687408719,1.0
4FGL J1421.1-4614,0.23959723,0.751263,-0.6600029,-11.344598,-12.1178465,1.0586106,2.4265316,0.1471190303564071,2.273594617843628,1.2202116,bcu,0.5014282715100163,0.11598487877592058,0.48998563550412655,0.05484016861181314,0.2228774139564296,0.08287344941803207,0.2926520984619856,0.03787797037170781,0.07680795389368543,0.0494973865050293,0.08583308453671634,0.0374134946501981,0.19888636063986884,0.07887977811901457,0.1315291840583086,0.0318632263500912,1.0
4FGL J1421.1-1120,0.71695733,0.90912086,-0.4165324,-11.383938,-12.241267,1.1249431,2.2484217,0.1214831471443176,2.303350687026977,1.599353,bcu,0.4245200480637086,0.10109653942107182,0.5133817121386528,0.048439922307628044,0.5438815386589253,0.09626315416118772,0.4452324503411849,0.04706275530980377,0.0013455189061386062,0.0050507113001593594,0.019556480780011043,0.01038269692367322,0.030252894371227575,0.026604838825031583,0.0218293557021146,0.006515736159829017,1.0
4FGL J1421.1+3859,0.9262818,0.32516313,0.94565797,-11.670592,-12.412299,0.8547726,2.5286264,0.1587976068258285,1.5955737829208374,1.588531,fsrq,0.9229709105953627,0.04785500383977818,0.8657874885727378,0.023738646641456484,0.06864373451738251,0.04686364990952286,0.1101739608189639,0.020201715464681805,0.005894236482471777,0.01175113401195259,0.008865525521447553,0.004696032438755738,0.0024911184047829607,0.00673672398950954,0.01517304641139858,0.0048610634292311425,0.7404426589909974
4FGL J1421.4-1655,0.653804,0.8819308,-0.4713789,-11.878609,-12.480175,0.77039737,1.2267374,0.1028383746743202,0.6508172750473022,0.9814757,unas,0.04437654951041722,0.029013320472492936,0.012722883324992532,0.003914924280340232,0.946158702332821,0.031350679443851746,0.9723733017841975,0.008603967143119522,0.004052555593299807,0.00988871405369715,0.010403797127461681,0.005798331272734496,0.005412192563461995,0.009416657394755583,0.004500021095736884,0.0021003878416555313,1.0
4FGL J1421.6-4819,0.205808,0.7435563,-0.66867334,-11.446109,-12.106439,0.7288068,3.1876335,0.316101461648941,2.497133493423462,1.250359,bcu,0.6813808630544935,0.09438806994667989,0.799255390961965,0.06250782089635425,0.09187200290670573,0.048370778697829846,0.02801610526512377,0.013090000966977997,0.05817515432098768,0.03677904608224919,0.10578684345819056,0.04846421355720625,0.16857197971781301,0.06925563478098708,0.06694166575713704,0.023696361220389733,1.0
4FGL J1422.3-6059,-0.0007076185,0.69134855,-0.7225214,-10.912587,-11.365546,0.6626506,2.2213025,0.0922765657305717,1.4452837705612185,1.2245662,unas,0.05722222222222225,0.03622449919600784,0.47636501491069794,0.08669263583086233,0.11361111111111115,0.048659735896910875,0.24226083854834238,0.0486911261567019,0.6554166666666666,0.08181344459385693,0.17356661870144308,0.08859191976774403,0.17375,0.05851440993646591,0.10780752667536338,0.03294949845062676,1.0
4FGL J1422.5-6137,-0.011305556,0.6887291,-0.7250188,-10.271416,-11.617118,1.7350099,0.7615464,0.5302999019622803,19.174673080444336,1.0171704,psr,0.004615384615384615,0.011982893790305562,0.0018574636062392248,0.0018205311302922527,0.007692307692307693,0.013008872711759819,0.0137081788181184,0.026714876718124118,0.9046153846153847,0.051090668524262486,0.3014054245387132,0.16164459813528814,0.08307692307692308,0.04150996173302168,0.683028920338704,0.1633947885229289,0.0002531344768559259
4FGL J1422.5+3223,0.9371828,0.5970486,0.8022051,-10.301201,-12.041321,2.1140382,2.228385,0.0521962903439998,6.844780445098877,3.99925,fsrq,0.5770426065162908,0.10540797184806791,0.8022714682987758,0.07166899164788222,0.4215288220551378,0.10382331559298882,0.19620845573289053,0.07100532993189222,0.0014285714285714286,0.005345224838248488,0.0011958052782574669,0.000872409902260797,0.0,0.0,0.00032426580582978204,0.00029781694799386365,1.3307625894100264e-06
4FGL J1422.6+5801,0.8212631,-0.20533349,0.97869205,-11.656645,-12.519863,1.2067044,1.0800513,0.1377291530370712,2.811243057250977,1.0318792,bll,0.01466556050571421,0.01814379796788616,0.006567996887800594,0.0028297399309536253,0.9784317330199626,0.021461575367210987,0.9556571145852407,0.02118048461978591,0.00010815073351002275,0.0002689847031799484,0.03013817546889186,0.01896386107722162,0.006794555740813331,0.013098592020242788,0.007636682634862761,0.003256292151711076,0.03208115999708575
4FGL J1422.6+8150,0.5677668,-0.48635063,0.87376374,-11.95852,-12.659517,0.7841138,1.5869029,0.2562815546989441,1.6848390102386477,0.7231891,bcu,0.057056739426200154,0.03290859989907481,0.0917193575296551,0.01995863793005294,0.893015917878676,0.049652918158001186,0.6305414065718651,0.0865010560270186,0.0037520032051282046,0.008901694673822484,0.048130042831568666,0.024557229983855566,0.04617533948999549,0.031109129884596954,0.22960919591908655,0.08200505829008725,1.0
4FGL J1423.1+3738,0.92750406,0.38577926,0.9225911,-11.367424,-12.370435,1.3647298,1.9185915,0.1137685924768447,3.0963785648345947,2.395183,bll,0.16604395833521293,0.05577283468950206,0.25853281400420447,0.061511147689122275,0.8320896963545322,0.05854146166234276,0.7378877997398376,0.061818899233751376,0.0018252564556066502,0.006027925710340055,0.0023747721808666192,0.001379961777241332,4.108885464817668e-05,0.00010445381669346615,0.0012046272379600189,0.000563013817828948,0.006660573522200655
4FGL J1423.3-5655,0.065121695,0.7102566,-0.7039429,-11.243729,-11.825457,0.668861,3.3486986,0.4870840013027191,3.1237592697143555,1.120784,spp,0.33073322510822517,0.1195797084875433,0.4741060175001621,0.14575270325733308,0.040892857142857154,0.04056550429797707,0.01775154431743431,0.012912384523160366,0.38166666666666677,0.1411703864632536,0.4082952793687582,0.14731289109065163,0.24670725108225114,0.0879297671415176,0.09984716245283683,0.04090664000742408,1.0
4FGL J1423.5+4524,0.89981616,0.10562797,0.99440575,-11.866203,-12.654483,0.9116699,1.8121288,0.1261907815933227,1.4852511882781982,1.2171702,bcu,0.021463570831792896,0.01810982781570436,0.07326615640583138,0.011010689215299454,0.9738025947234231,0.019355621353349825,0.9054589942097664,0.013913019486921554,6.368185205135082e-05,0.00011479130022584692,0.007454985005703445,0.0032619246415181917,0.0046701525927326255,0.007714399330932655,0.013819855802770084,0.0042593485476277,1.0
4FGL J1423.6-7829,-0.28333402,0.6102536,-0.7922061,-11.104537,-12.103168,1.3821415,2.300451,0.1192471534013748,3.3669798374176025,2.432429,fsrq,0.9324164535715059,0.0498912128025069,0.8946602599961417,0.019562437406622987,0.06186926071420824,0.04715259069949989,0.0994340463408402,0.019133647109450844,0.0014285714285714286,0.005345224838248488,0.004034605159956429,0.0024135134228353942,0.004285714285714286,0.008516306272526402,0.0018711002277476446,0.000550281778205267,0.01805363098647185
4FGL J1423.7-4458,0.25705656,0.76154804,-0.6481084,-11.687597,-12.203813,0.6439348,2.4290385,-0.0156168546527624,0.0,1.1994448,unas,0.35450370803669573,0.09947237218719243,0.5054266744603714,0.051964355110507794,0.5464969057715805,0.10563130234432214,0.44222777150571346,0.04907571391291935,0.04024906015037597,0.028916365217945814,0.031965801860981934,0.013681082889944136,0.05875032604134773,0.03629102290305405,0.02037975089236473,0.006873682631417331,1.0
4FGL J1424.1-1750,0.63910943,0.8835453,-0.46834573,-11.582492,-12.402032,0.9673491,1.69764,0.0704267919063568,1.122716188430786,1.5610898,bll,0.06799911412113742,0.03694962557757071,0.0317693209896485,0.0052642341020909325,0.9318313860942427,0.03690621480875982,0.9631785949071249,0.005746487277043559,4.777651415497212e-05,7.47595879573562e-05,0.0035900594666600227,0.0013747726741360617,0.00012172327046490347,0.0001634689502387433,0.0014620421522219356,0.00046503959053776847,0.15647234290715487
4FGL J1424.1+2917,0.9366804,0.71406025,0.70008427,-12.11322,-12.634118,0.66841906,2.3257766,-0.0523126684129238,0.4855851531028747,1.2141218,bll,0.3507888939501925,0.10934050734492679,0.3038264919411052,0.0574442332355066,0.6344836928914113,0.10422659370946599,0.6669855876402422,0.061508481338825506,0.010909090909090908,0.016403990645294488,0.012951282276348635,0.004340777584477263,0.0038183222493053674,0.008008665270705923,0.01623664250258695,0.005953172911776678,10.0
4FGL J1424.2+0433,0.85175425,0.9889019,-0.14857,-11.170171,-12.263565,1.4266198,1.8984663,0.1310183703899383,4.1941657066345215,2.3646605,bll,0.16454522326736634,0.051177762720529416,0.22411267459392548,0.05429022897491244,0.8339468979447547,0.05122327045849726,0.7694252570470174,0.05448633782216927,0.00017454545454545454,0.0004991988859612792,0.0035151075300139684,0.0016956016379383848,0.0013333333333333333,0.0051639777949432225,0.002946973999496549,0.0019619634486850684,0.004479851707852388
4FGL J1424.2-6111c,-0.0054737725,0.6930885,-0.72085255,-10.938706,-11.41652,0.7002412,2.284893,0.4752416312694549,4.750985622406006,0.9674574,unas,0.02750000000000001,0.030212016772251535,0.019234848858711,0.011211750823705867,0.01708333333333334,0.01649736707985174,0.005482988783721036,0.004349657272656858,0.6077083333333333,0.08796129669526259,0.6273237920055786,0.10672061524324493,0.3477083333333333,0.0898281949608758,0.3479583679387967,0.09858187841991163,1.0
4FGL J1424.5+3433,0.9319802,0.5136741,0.8579854,-12.1556,-12.681222,0.73487294,0.13808405,0.3280220031738281,2.110844612121582,1.0030366,bll,0.010514598329138909,0.01174089741987349,0.010572903618020447,0.005943175953641284,0.9323376492469803,0.04997487183233754,0.9509788877085635,0.01716240009781129,3.40657468915006e-06,1.4848914813628595e-05,0.01951960547778167,0.009555192166107214,0.05714434584919172,0.04745395201744523,0.018928591860458255,0.01153491779492588,5.11876923285827
4FGL J1424.5+3705,0.927086,0.41202018,0.9111747,-12.093107,-12.670404,0.7528162,0.8453883,0.1505726724863052,1.1969934701919556,0.96083266,bll,0.04119117116725079,0.026417646504461167,0.01192391007207334,0.0027363883139423996,0.9508716192552737,0.04009706152514119,0.9674095928668975,0.01032418771108309,0.00011684981684981685,0.0003224573838793661,0.014125706581398844,0.010716778116853494,0.007820359760625676,0.018469369541901523,0.006540792807936668,0.00293319547078477,1.1689146994489665
4FGL J1424.6+1447,0.9066423,0.99024993,0.13930207,-11.450946,-12.379983,1.094586,1.7337401,0.0940893590450286,1.684627890586853,1.7158928,bll,0.06637659501060582,0.03586007502770142,0.03665277548134327,0.007722036787521326,0.9334173101309131,0.03577565350013495,0.9591766680989947,0.008451405537151888,2.7815336578105058e-05,6.667456041087571e-05,0.002794013685031262,0.0016014130000799568,0.00017827952190307026,0.00024201064484020895,0.0013765384875504033,0.0004575464280259368,0.0224187729891987
4FGL J1424.8+4910,0.8792371,7.148186e-05,1.0,-11.844104,-12.524344,0.7024748,2.5389981,0.0974112302064895,0.9258760213851928,1.2541939,unas,0.6796969470195114,0.10694804636347728,0.695262011140585,0.0377952251453633,0.31252683078103566,0.10345570487391198,0.24573375657200813,0.032870621127360944,0.0012777777777777776,0.0048889963452622255,0.01889973307455269,0.00818061128604267,0.006498444421675412,0.009117696466531999,0.04010449974642446,0.01246672379040802,1.0
4FGL J1424.8-6536,-0.07795545,0.6740391,-0.7386957,-11.313205,-11.99609,0.7833462,2.4595115,0.1343848258256912,1.647401213645935,1.133747,unas,0.3041666085128046,0.08750052782387638,0.5571701116859913,0.053653067139623145,0.1088270680264526,0.044497046222069084,0.21666169911623,0.02744433768751931,0.2526876482393724,0.10137187580213948,0.08648050980021556,0.034473427955990114,0.3343186752213705,0.09506902438612874,0.13968768017366529,0.03220741558982821,1.0
4FGL J1424.8-8012,-0.31039906,0.6017942,-0.7986512,-11.922494,-12.674544,0.8519375,1.0088418,0.6307097673416138,4.135737895965576,1.114253,unas,0.16795833333333332,0.10936605687855404,0.032577477085093655,0.01456200671041877,0.1573402777777778,0.06601942867496613,0.09089012389692168,0.04319065367381673,0.01958333333333334,0.021631176607351702,0.028265556145925075,0.01838306040332183,0.6551180555555555,0.1185660281195027,0.8482668449481329,0.054821169662912,1.0
4FGL J1424.8-6808,-0.11911957,0.6623448,-0.74919915,-10.754033,-11.943798,1.5001259,2.431095,0.1563122421503067,5.760805606842041,2.1671813,bcu,0.8678522367591901,0.06140837335854928,0.8343642925222715,0.03795765292955612,0.09651122396989553,0.04929984171228744,0.11282522999681532,0.030377355330284656,0.005,0.010518474122815554,0.02523785351756184,0.014592636133993846,0.030636539270914278,0.027892341432880087,0.02757262298837304,0.011715808482550803,1.0
4FGL J1425.0+3615,0.9283472,0.446657,0.8947053,-11.201146,-12.265857,1.4548376,1.5000768,0.1108741536736488,3.601528644561768,0.9618423,bll,0.011036022080352408,0.015628098830989135,0.009257039485069422,0.0048688304286286285,0.9210188033284518,0.05874219685614808,0.8319648458407476,0.06794462745873779,0.009263709993741253,0.013222633646457317,0.12459540682343337,0.06202776801994381,0.05868146459745448,0.05327311388962294,0.03418270405381918,0.014866431757702489,0.0004441629028476739
4FGL J1425.4-0119,0.8053427,0.96677345,-0.25563475,-12.057245,-12.628033,0.7758607,0.50716746,0.3346244692802429,2.1391096115112305,1.4319466,bll,0.05570319608176711,0.03226165453330798,0.013330856171835746,0.00627095765369142,0.9257675087578979,0.027198206509166083,0.9776685195309776,0.007561996641206816,0.0014285714285714286,0.005345224838248488,0.003971440206182056,0.0025061309115356903,0.017100723731763426,0.02142807260376587,0.005029167871855732,0.0025826636506604017,10.0
4FGL J1425.8+1423,0.90324163,0.99121374,0.13226992,-11.780394,-12.354805,0.60347986,2.1564827,0.1867307722568512,1.3583482503890991,1.3448521,fsrq,0.4254191480214839,0.10524808921180868,0.5697956085205078,0.049422360330969015,0.3860252385926661,0.1232411388167087,0.3359622746706009,0.047794671428602546,0.039278169014084506,0.03786929678722457,0.02153698296751827,0.013646985639995085,0.14927744437176552,0.08432016018700116,0.0727051343768835,0.015641103407573853,10.0
4FGL J1426.1+3403,0.9306078,0.5363921,0.8439689,-11.379583,-12.360518,1.3385401,1.9896655,0.0800158977508544,2.177487373352051,1.4867144,bll,0.04575302955035001,0.01882615437143639,0.038260830396955665,0.006376756101433474,0.9523327912163917,0.0233415800634319,0.9481160261414268,0.011957385803023348,3.5297196549468776e-05,8.852637017155267e-05,0.010457649361342192,0.005759014047397832,0.0018788820367088843,0.006164440114181269,0.0031654740345071664,0.0014207257432189032,0.00364086855154031
4FGL J1426.4+3625,0.92615503,0.44351095,0.89626896,-11.682343,-12.295579,0.6732646,2.4401038,0.1349660605192184,1.3066493272781372,1.1951556,fsrq,0.6221229490580412,0.14344970942258392,0.6097350070873896,0.03756677475229142,0.3085232143358927,0.11511055748356558,0.2586993525425593,0.02325280511786162,0.0229921404107028,0.01832995270870394,0.03863512476285299,0.01217357173348471,0.04636169619536324,0.04436821931547989,0.09293051560719807,0.02322202960913122,3.5680936764480657
4FGL J1427.0+2348,0.9285133,0.8704143,0.49231997,-9.96893,-11.710757,2.2332606,1.6751543,0.056980088353157,9.462357521057127,2.8385394,bll,0.01796825396825397,0.020474972278269835,0.013616663998820715,0.00673286200578252,0.9453650793650795,0.04325234220296111,0.9832612640327878,0.006147839443620148,0.03222222222222223,0.030784938172759957,0.002250519339011387,0.0024448319475485793,0.0044444444444444444,0.008555852638929972,0.0008715469011804089,0.0010599467370597984,2.2532617672365755e-06
4FGL J1427.4-1823,0.6275573,0.88828605,-0.45929068,-11.456057,-12.376448,1.0917528,1.7133592,0.0820705443620681,1.4530409574508667,1.0948042,bcu,0.005279452963178767,0.00795327397471296,0.020346885333613802,0.00400691285802457,0.9892673366086955,0.013840213182576782,0.9567626739541689,0.011870668772429302,0.00530546319613678,0.009671612392904684,0.01718269742074578,0.008797321580422065,0.00014774723198914243,0.00032239546175877277,0.005707735869994697,0.0022147228331889156,1.0
